target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	180.536	0	0
Gorai.001G000100.1.D	299	180.536	0	0
Gorai.001G000200.1.A	505	386.033	0	0
Gorai.001G000200.1.D	505	386.033	0	0
Gorai.001G000300.1.A	587	467.948	0	0
Gorai.001G000300.1.D	587	467.948	1	0.183797
Gorai.001G000400.1.A	1443	1323.34	0	0
Gorai.001G000400.1.D	1443	1323.34	0	0
Gorai.001G000500.1.A	983	863.339	4	0.398487
Gorai.001G000500.1.D	983	863.339	3	0.298865
Gorai.001G000600.1.A	675	555.744	0	0
Gorai.001G000600.1.D	675	555.744	0	0
Gorai.001G000700.1.A	935	815.504	0	0
Gorai.001G000700.1.D	935	815.504	0	0
Gorai.001G000800.1.A	1784	1664.34	2	0.103353
Gorai.001G000800.1.D	1784	1664.34	2	0.103353
Gorai.001G000900.1.A	1551	1431.34	43.1507	2.59287
Gorai.001G000900.1.D	1551	1431.34	46.8493	2.81511
Gorai.001G001000.1.A	1974	1854.34	2	0.0927632
Gorai.001G001000.1.D	1974	1854.34	6	0.27829
Gorai.001G001100.1.A	2591	2471.34	28.2353	0.982641
Gorai.001G001100.1.D	2591	2471.34	11.7647	0.409434
Gorai.001G001200.1.A	2440	2320.34	81.9835	3.03885
Gorai.001G001200.1.D	2440	2320.34	78.0165	2.89181
Gorai.001G001300.1.A	2275	2155.34	58.7826	2.34568
Gorai.001G001300.1.D	2275	2155.34	45.2174	1.80437
Gorai.001G001400.1.A	1869	1749.34	6	0.294993
Gorai.001G001400.1.D	1869	1749.34	8	0.393325
Gorai.001G001500.1.A	1636	1516.34	7.28	0.412924
Gorai.001G001500.1.D	1636	1516.34	18.72	1.0618
Gorai.001G001600.1.A	2414	2294.34	22.2727	0.834931
Gorai.001G001600.1.D	2414	2294.34	12.7273	0.477104
Gorai.001G001700.1.A	621	501.898	0	0
Gorai.001G001700.1.D	621	501.898	0	0
Gorai.001G001800.1.A	1622	1502.34	0	0
Gorai.001G001800.1.D	1622	1502.34	2	0.114498
Gorai.001G001900.1.A	1893	1773.34	2	0.0970003
Gorai.001G001900.1.D	1893	1773.34	2	0.0970003
Gorai.001G002000.1.A	2575	2455.34	19.7308	0.691142
Gorai.001G002000.1.D	2575	2455.34	7.26923	0.254631
Gorai.001G002100.1.A	1933	1813.34	0	0
Gorai.001G002100.1.D	1933	1813.34	0	0
Gorai.001G002200.1.A	1511	1391.34	2.26667	0.140117
Gorai.001G002200.1.D	1511	1391.34	14.7333	0.910758
Gorai.001G002300.1.A	9038	8918.34	83.2741	0.803084
Gorai.001G002300.1.D	9038	8918.34	62.7259	0.60492
Gorai.001G002400.1.A	1315	1195.34	23.7959	1.71217
Gorai.001G002400.1.D	1315	1195.34	29.2041	2.1013
Gorai.001G002500.1.A	1371	1251.34	0	0
Gorai.001G002500.1.D	1371	1251.34	0	0
Gorai.001G002600.1.A	1892	1772.34	0	0
Gorai.001G002600.1.D	1892	1772.34	0	0
Gorai.001G002700.1.A	3129	3009.34	12.7059	0.363135
Gorai.001G002700.1.D	3129	3009.34	5.29412	0.151306
Gorai.001G002800.1.A	1758	1638.34	0	0
Gorai.001G002800.1.D	1758	1638.34	0	0
Gorai.001G002900.1.A	3057	2937.34	0	0
Gorai.001G002900.1.D	3057	2937.34	0	0
Gorai.001G003000.1.A	2943	2823.34	0	0
Gorai.001G003000.1.D	2943	2823.34	0	0
Gorai.001G003100.1.A	4194	4074.34	0	0
Gorai.001G003100.1.D	4194	4074.34	1	0.0211095
Gorai.001G003200.1.A	2367	2247.34	2.53333	0.0969524
Gorai.001G003200.1.D	2367	2247.34	16.4667	0.630191
Gorai.001G003300.1.A	2132	2012.34	39.1875	1.67487
Gorai.001G003300.1.D	2132	2012.34	17.8125	0.761305
Gorai.001G003400.1.A	496	377.033	16	3.64986
Gorai.001G003400.1.D	496	377.033	2	0.456232
Gorai.001G003500.1.A	2044	1924.34	5	0.223472
Gorai.001G003500.1.D	2044	1924.34	8	0.357555
Gorai.001G003600.1.A	2311	2191.34	1	0.0392487
Gorai.001G003600.1.D	2311	2191.34	0	0
Gorai.001G003700.1.A	2036	1916.34	26.6667	1.19683
Gorai.001G003700.1.D	2036	1916.34	37.3333	1.67556
Gorai.001G003800.1.A	1186	1066.34	0	0
Gorai.001G003800.1.D	1186	1066.34	0	0
Gorai.001G003900.1.A	1768	1648.34	0	0
Gorai.001G003900.1.D	1768	1648.34	0	0
Gorai.001G004000.1.A	2980	2860.34	158.662	4.7708
Gorai.001G004000.1.D	2980	2860.34	239.338	7.19662
Gorai.001G004100.1.A	1773	1653.34	0	0
Gorai.001G004100.1.D	1773	1653.34	0	0
Gorai.001G004200.1.A	1672	1552.34	13	0.720264
Gorai.001G004200.1.D	1672	1552.34	12	0.664859
Gorai.001G004300.1.A	1755	1635.34	0	0
Gorai.001G004300.1.D	1755	1635.34	0	0
Gorai.001G004400.1.A	1633	1513.34	0	0
Gorai.001G004400.1.D	1633	1513.34	0	0
Gorai.001G004500.1.A	2100	1980.34	12.0476	0.523235
Gorai.001G004500.1.D	2100	1980.34	10.9524	0.475668
Gorai.001G004600.1.A	554	434.991	7	1.38405
Gorai.001G004600.1.D	554	434.991	0	0
Gorai.001G004700.1.A	773	653.571	0	0
Gorai.001G004700.1.D	773	653.571	0	0
Gorai.001G004800.1.A	1302	1182.34	3	0.21823
