target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	187.436	0	0
Gorai.001G000100.1.D	299	187.436	3.05126	0.823109
Gorai.001G000200.1.A	505	393.159	3.5	0.450123
Gorai.001G000200.1.D	505	393.159	3.5	0.450123
Gorai.001G000300.1.A	587	475.159	6.7339	0.71657
Gorai.001G000300.1.D	587	475.159	20.6299	2.19528
Gorai.001G000400.1.A	1443	1331.16	13	0.493792
Gorai.001G000400.1.D	1443	1331.16	0	0
Gorai.001G000500.1.A	983	871.159	50.2857	2.91862
Gorai.001G000500.1.D	983	871.159	59.7143	3.46587
Gorai.001G000600.1.A	675	563.159	0	0
Gorai.001G000600.1.D	675	563.159	0	0
Gorai.001G000700.1.A	935	823.159	1.5	0.0921379
Gorai.001G000700.1.D	935	823.159	1.5	0.0921379
Gorai.001G000800.1.A	1784	1672.16	29.537	0.893142
Gorai.001G000800.1.D	1784	1672.16	25.463	0.76995
Gorai.001G000900.1.A	1551	1439.16	438.619	15.4102
Gorai.001G000900.1.D	1551	1439.16	697.381	24.5015
Gorai.001G001000.1.A	1974	1862.16	66.75	1.81245
Gorai.001G001000.1.D	1974	1862.16	111.25	3.02075
Gorai.001G001100.1.A	2591	2479.16	276.303	5.63523
Gorai.001G001100.1.D	2591	2479.16	224.697	4.58273
Gorai.001G001200.1.A	2440	2328.16	841.555	18.2768
Gorai.001G001200.1.D	2440	2328.16	863.445	18.7522
Gorai.001G001300.1.A	2275	2163.16	1169.83	27.3443
Gorai.001G001300.1.D	2275	2163.16	691.167	16.1557
Gorai.001G001400.1.A	1869	1757.16	82.2535	2.36687
Gorai.001G001400.1.D	1869	1757.16	63.7465	1.83432
Gorai.001G001500.1.A	1636	1524.16	165.918	5.50421
Gorai.001G001500.1.D	1636	1524.16	232.082	7.69913
Gorai.001G001600.1.A	2414	2302.16	200.964	4.41382
Gorai.001G001600.1.D	2414	2302.16	203.036	4.45932
Gorai.001G001700.1.A	621	509.159	1.5	0.14896
Gorai.001G001700.1.D	621	509.159	1.5	0.14896
Gorai.001G001800.1.A	1622	1510.16	22	0.736599
Gorai.001G001800.1.D	1622	1510.16	11	0.368299
Gorai.001G001900.1.A	1893	1781.16	12.5217	0.355462
Gorai.001G001900.1.D	1893	1781.16	11.4783	0.32584
Gorai.001G002000.1.A	2575	2463.16	117.329	2.40849
Gorai.001G002000.1.D	2575	2463.16	81.6705	1.6765
Gorai.001G002100.1.A	1933	1821.16	0	0
Gorai.001G002100.1.D	1933	1821.16	0	0
Gorai.001G002200.1.A	1511	1399.16	73.127	2.64266
Gorai.001G002200.1.D	1511	1399.16	468.873	16.9441
Gorai.001G002300.1.A	9038	8926.16	415.213	2.352
Gorai.001G002300.1.D	9038	8926.16	693.787	3.93
Gorai.001G002400.1.A	1315	1203.16	458.851	19.2832
Gorai.001G002400.1.D	1315	1203.16	539.149	22.6578
Gorai.001G002500.1.A	1371	1259.16	0	0
Gorai.001G002500.1.D	1371	1259.16	0	0
Gorai.001G002600.1.A	1892	1780.16	0	0
Gorai.001G002600.1.D	1892	1780.16	0	0
Gorai.001G002700.1.A	3129	3017.16	59	0.988746
Gorai.001G002700.1.D	3129	3017.16	4	0.0670336
Gorai.001G002800.1.A	1758	1646.16	1	0.0307156
Gorai.001G002800.1.D	1758	1646.16	5	0.153578
Gorai.001G002900.1.A	3057	2945.16	0	0
Gorai.001G002900.1.D	3057	2945.16	0	0
Gorai.001G003000.1.A	2943	2831.16	0	0
Gorai.001G003000.1.D	2943	2831.16	0	0
Gorai.001G003100.1.A	4194	4082.16	8.70588	0.107834
Gorai.001G003100.1.D	4194	4082.16	28.2941	0.350459
Gorai.001G003200.1.A	2367	2255.16	3.34615	0.0750239
Gorai.001G003200.1.D	2367	2255.16	25.6538	0.575183
Gorai.001G003300.1.A	2132	2020.16	426.205	10.6675
Gorai.001G003300.1.D	2132	2020.16	326.795	8.17939
Gorai.001G003400.1.A	496	384.159	110.73	14.5742
Gorai.001G003400.1.D	496	384.159	81.2698	10.6967
Gorai.001G003500.1.A	2044	1932.16	120.063	3.14193
Gorai.001G003500.1.D	2044	1932.16	170.937	4.47326
Gorai.001G003600.1.A	2311	2199.16	10.1505	0.23338
Gorai.001G003600.1.D	2311	2199.16	19.6337	0.451415
Gorai.001G003700.1.A	2036	1924.16	527.809	13.8697
Gorai.001G003700.1.D	2036	1924.16	417.191	10.9629
Gorai.001G003800.1.A	1186	1074.16	1	0.047072
Gorai.001G003800.1.D	1186	1074.16	0	0
Gorai.001G003900.1.A	1768	1656.16	0	0
Gorai.001G003900.1.D	1768	1656.16	3	0.0915905
Gorai.001G004000.1.A	2980	2868.16	2361.16	41.6249
Gorai.001G004000.1.D	2980	2868.16	2518.84	44.4046
Gorai.001G004100.1.A	1773	1661.16	0	0
Gorai.001G004100.1.D	1773	1661.16	0	0
Gorai.001G004200.1.A	1672	1560.16	203.71	6.602
Gorai.001G004200.1.D	1672	1560.16	221.29	7.17172
Gorai.001G004300.1.A	1755	1643.16	0	0
Gorai.001G004300.1.D	1755	1643.16	0	0
Gorai.001G004400.1.A	1633	1521.16	0	0
Gorai.001G004400.1.D	1633	1521.16	1	0.0332396
Gorai.001G004500.1.A	2100	1988.16	117.73	2.9941
Gorai.001G004500.1.D	2100	1988.16	190.27	4.83895
Gorai.001G004600.1.A	554	442.159	37	4.23111
Gorai.001G004600.1.D	554	442.159	0	0
Gorai.001G004700.1.A	773	661.159	0	0
Gorai.001G004700.1.D	773	661.159	1	0.076476
Gorai.001G004800.1.A	1302	1190.16	143.563	6.09914
Gorai.001G004800.1.D	1302	1190.16	111.437	4.7343
Gorai.001G004900.1.A	694	582.159	49.6	4.30795
Gorai.001G004900.1.D	694	582.159	12.4	1.07699
Gorai.001G005000.1.A	1167	1055.16	45.4915	2.17994
Gorai.001G005000.1.D	1167	1055.16	15.5085	0.74316
Gorai.001G005100.1.A	803	691.159	0	0
Gorai.001G005100.1.D	803	691.159	0	0
Gorai.001G005200.1.A	2688	2576.16	478.436	9.39036
Gorai.001G005200.1.D	2688	2576.16	265.564	5.21227
Gorai.001G005300.1.A	1090	978.159	2.28571	0.118153
Gorai.001G005300.1.D	1090	978.159	5.71429	0.295382
Gorai.001G005400.1.A	1650	1538.16	7.38889	0.24289
Gorai.001G005400.1.D	1650	1538.16	11.6111	0.381684
Gorai.001G005500.1.A	1881	1769.16	0	0
Gorai.001G005500.1.D	1881	1769.16	63	1.80055
Gorai.001G005600.1.A	2246	2134.16	202.361	4.79435
Gorai.001G005600.1.D	2246	2134.16	99.6395	2.36067
Gorai.001G005700.1.A	2563	2451.16	674.958	13.9231
Gorai.001G005700.1.D	2563	2451.16	470.042	9.69607
Gorai.001G005800.1.A	1320	1208.16	157.296	6.583
Gorai.001G005800.1.D	1320	1208.16	191.704	8.02303
Gorai.001G005900.1.A	2902	2790.16	41.6833	0.755378
Gorai.001G005900.1.D	2902	2790.16	141.317	2.56092
Gorai.001G006000.1.A	2535	2423.16	21.8077	0.45505
Gorai.001G006000.1.D	2535	2423.16	5.19231	0.108345
Gorai.001G006100.1.A	2524	2412.16	15	0.314424
Gorai.001G006100.1.D	2524	2412.16	10	0.209616
Gorai.001G006200.1.A	2724	2612.16	50.14	0.970545
Gorai.001G006200.1.D	2724	2612.16	58.86	1.13934
Gorai.001G006300.1.A	817	705.159	47	3.37009
Gorai.001G006300.1.D	817	705.159	58	4.15884
Gorai.001G006400.1.A	2609	2497.16	0	0
Gorai.001G006400.1.D	2609	2497.16	5	0.101241
Gorai.001G006500.1.A	2379	2267.16	15.6818	0.34974
Gorai.001G006500.1.D	2379	2267.16	7.31818	0.163212
Gorai.001G006600.1.A	1814	1702.16	392.86	11.6699
Gorai.001G006600.1.D	1814	1702.16	328.14	9.74743
Gorai.001G006700.1.A	1234	1122.16	5	0.225292
Gorai.001G006700.1.D	1234	1122.16	1	0.0450585
Gorai.001G006800.1.A	663	551.159	164.048	15.0496
Gorai.001G006800.1.D	663	551.159	30.6631	2.813
Gorai.001G006900.1.A	321	209.38	3.05323	0.737316
Gorai.001G006900.1.D	321	209.38	0	0
Gorai.001G007000.1.A	2302	2190.16	25.1461	0.580532
Gorai.001G007000.1.D	2302	2190.16	6.85802	0.158327
Gorai.001G007100.1.A	1885	1773.16	53.9	1.53699
Gorai.001G007100.1.D	1885	1773.16	45.1	1.28606
Gorai.001G007200.1.A	1096	984.159	47.8333	2.45752
Gorai.001G007200.1.D	1096	984.159	36.1667	1.85812
Gorai.001G007300.1.A	711	599.159	0	0
Gorai.001G007300.1.D	711	599.159	0	0
