target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	187.948	1.51301	0.315206
Gorai.001G000100.1.D	299	187.948	0	0
Gorai.001G000200.1.A	505	393.546	20	1.98987
Gorai.001G000200.1.D	505	393.546	0	0
Gorai.001G000300.1.A	587	475.546	17.2051	1.41662
Gorai.001G000300.1.D	587	475.546	12.8709	1.05976
Gorai.001G000400.1.A	1443	1331.55	35	1.02921
Gorai.001G000400.1.D	1443	1331.55	0	0
Gorai.001G000500.1.A	983	871.546	53.2148	2.39074
Gorai.001G000500.1.D	983	871.546	58.5363	2.62981
Gorai.001G000600.1.A	675	563.546	0	0
Gorai.001G000600.1.D	675	563.546	0	0
Gorai.001G000700.1.A	935	823.546	1	0.0475447
Gorai.001G000700.1.D	935	823.546	1	0.0475447
Gorai.001G000800.1.A	1784	1672.55	10	0.234106
Gorai.001G000800.1.D	1784	1672.55	25	0.585265
Gorai.001G000900.1.A	1551	1439.55	601.671	16.3653
Gorai.001G000900.1.D	1551	1439.55	821.329	22.3399
Gorai.001G001000.1.A	1974	1862.55	90.2013	1.89625
Gorai.001G001000.1.D	1974	1862.55	77.7987	1.63552
Gorai.001G001100.1.A	2591	2479.55	231.567	3.65674
Gorai.001G001100.1.D	2591	2479.55	217.433	3.43356
Gorai.001G001200.1.A	2440	2328.55	927.213	15.5914
Gorai.001G001200.1.D	2440	2328.55	790.787	13.2974
Gorai.001G001300.1.A	2275	2163.55	1271.02	23.0025
Gorai.001G001300.1.D	2275	2163.55	743.983	13.4644
Gorai.001G001400.1.A	1869	1757.55	80	1.78227
Gorai.001G001400.1.D	1869	1757.55	64	1.42582
Gorai.001G001500.1.A	1636	1524.55	152.193	3.90881
Gorai.001G001500.1.D	1636	1524.55	228.807	5.87651
Gorai.001G001600.1.A	2414	2302.55	186.429	3.17026
Gorai.001G001600.1.D	2414	2302.55	190.571	3.24071
Gorai.001G001700.1.A	621	509.546	0.5	0.0384217
Gorai.001G001700.1.D	621	509.546	0.5	0.0384217
Gorai.001G001800.1.A	1622	1510.55	19.6923	0.51045
Gorai.001G001800.1.D	1622	1510.55	12.3077	0.319031
Gorai.001G001900.1.A	1893	1781.55	16	0.351652
Gorai.001G001900.1.D	1893	1781.55	12	0.263739
Gorai.001G002000.1.A	2575	2463.55	142.468	2.26436
Gorai.001G002000.1.D	2575	2463.55	76.5323	1.21639
Gorai.001G002100.1.A	1933	1821.55	0	0
Gorai.001G002100.1.D	1933	1821.55	0	0
Gorai.001G002200.1.A	1511	1399.55	72.7842	2.03629
Gorai.001G002200.1.D	1511	1399.55	380.216	10.6373
Gorai.001G002300.1.A	9038	8926.55	617.533	2.70874
Gorai.001G002300.1.D	9038	8926.55	954.467	4.18666
Gorai.001G002400.1.A	1315	1203.55	534.324	17.3833
Gorai.001G002400.1.D	1315	1203.55	686.676	22.3398
Gorai.001G002500.1.A	1371	1259.55	0	0
Gorai.001G002500.1.D	1371	1259.55	0	0
Gorai.001G002600.1.A	1892	1780.55	0	0
Gorai.001G002600.1.D	1892	1780.55	0	0
Gorai.001G002700.1.A	3129	3017.55	39.7704	0.516056
Gorai.001G002700.1.D	3129	3017.55	8.34694	0.108309
Gorai.001G002800.1.A	1758	1646.55	3	0.0713408
Gorai.001G002800.1.D	1758	1646.55	2	0.0475605
Gorai.001G002900.1.A	3057	2945.55	0	0
Gorai.001G002900.1.D	3057	2945.55	0	0
Gorai.001G003000.1.A	2943	2831.55	0	0
Gorai.001G003000.1.D	2943	2831.55	0	0
Gorai.001G003100.1.A	4194	4082.55	8.78689	0.0842741
Gorai.001G003100.1.D	4194	4082.55	58.2131	0.558316
Gorai.001G003200.1.A	2367	2255.55	2.42424	0.0420838
Gorai.001G003200.1.D	2367	2255.55	37.5758	0.652299
Gorai.001G003300.1.A	2132	2020.55	623.059	12.074
Gorai.001G003300.1.D	2132	2020.55	439.941	8.52544
Gorai.001G003400.1.A	496	384.546	737.499	75.0936
Gorai.001G003400.1.D	496	384.546	824.501	83.9524
Gorai.001G003500.1.A	2044	1932.55	67.3702	1.36499
Gorai.001G003500.1.D	2044	1932.55	114.63	2.32251
Gorai.001G003600.1.A	2311	2199.55	10.9922	0.195679
Gorai.001G003600.1.D	2311	2199.55	29.22	0.520161
Gorai.001G003700.1.A	2036	1924.55	505.714	10.2889
Gorai.001G003700.1.D	2036	1924.55	529.286	10.7684
Gorai.001G003800.1.A	1186	1074.55	1	0.0364389
Gorai.001G003800.1.D	1186	1074.55	1	0.0364389
Gorai.001G003900.1.A	1768	1656.55	0	0
Gorai.001G003900.1.D	1768	1656.55	0	0
Gorai.001G004000.1.A	2980	2868.55	2086.75	28.4839
Gorai.001G004000.1.D	2980	2868.55	2169.25	29.61
Gorai.001G004100.1.A	1773	1661.55	0	0
Gorai.001G004100.1.D	1773	1661.55	0	0
Gorai.001G004200.1.A	1672	1560.55	210.983	5.29372
Gorai.001G004200.1.D	1672	1560.55	212.017	5.31967
Gorai.001G004300.1.A	1755	1643.55	1	0.0238237
Gorai.001G004300.1.D	1755	1643.55	0	0
Gorai.001G004400.1.A	1633	1521.55	3	0.0772017
Gorai.001G004400.1.D	1633	1521.55	0	0
Gorai.001G004500.1.A	2100	1988.55	97.3867	1.91758
Gorai.001G004500.1.D	2100	1988.55	166.613	3.28069
Gorai.001G004600.1.A	554	442.546	21	1.85802
Gorai.001G004600.1.D	554	442.546	0	0
Gorai.001G004700.1.A	773	661.546	0	0
Gorai.001G004700.1.D	773	661.546	1	0.0591875
Gorai.001G004800.1.A	1302	1190.55	136.753	4.49761
Gorai.001G004800.1.D	1302	1190.55	97.2468	3.1983
Gorai.001G004900.1.A	694	582.546	63.082	4.23999
Gorai.001G004900.1.D	694	582.546	10.918	0.733845
Gorai.001G005000.1.A	1167	1055.55	103.529	3.8404
Gorai.001G005000.1.D	1167	1055.55	16.4706	0.610973
Gorai.001G005100.1.A	803	691.546	1	0.0566199
Gorai.001G005100.1.D	803	691.546	1	0.0566199
Gorai.001G005200.1.A	2688	2576.55	450.261	6.84254
Gorai.001G005200.1.D	2688	2576.55	280.739	4.26633
Gorai.001G005300.1.A	1090	978.546	2	0.0800275
Gorai.001G005300.1.D	1090	978.546	4	0.160055
Gorai.001G005400.1.A	1650	1538.55	2	0.0508991
Gorai.001G005400.1.D	1650	1538.55	13	0.330844
Gorai.001G005500.1.A	1881	1769.55	0	0
Gorai.001G005500.1.D	1881	1769.55	64	1.41615
Gorai.001G005600.1.A	2246	2134.55	219.926	4.03424
Gorai.001G005600.1.D	2246	2134.55	114.074	2.09253
Gorai.001G005700.1.A	2563	2451.55	660.086	10.5427
Gorai.001G005700.1.D	2563	2451.55	449.914	7.18589
Gorai.001G005800.1.A	1320	1208.55	236.554	7.66404
Gorai.001G005800.1.D	1320	1208.55	219.657	7.11661
Gorai.001G005900.1.A	2902	2790.55	45.1429	0.633418
Gorai.001G005900.1.D	2902	2790.55	112.857	1.58354
Gorai.001G006000.1.A	2535	2423.55	47.451	0.766627
Gorai.001G006000.1.D	2535	2423.55	7.54902	0.121963
Gorai.001G006100.1.A	2524	2412.55	18.5714	0.301412
