target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	191.077	0	0
Gorai.001G000100.1.D	299	191.077	1	0.182002
Gorai.001G000200.1.A	505	396.636	10	0.876781
Gorai.001G000200.1.D	505	396.636	0	0
Gorai.001G000300.1.A	587	478.6	4.30421	0.312755
Gorai.001G000300.1.D	587	478.6	17.1706	1.24766
Gorai.001G000400.1.A	1443	1334.6	16	0.41692
Gorai.001G000400.1.D	1443	1334.6	0	0
Gorai.001G000500.1.A	983	874.6	63.7884	2.53639
Gorai.001G000500.1.D	983	874.6	82.0137	3.26107
Gorai.001G000600.1.A	675	566.6	0	0
Gorai.001G000600.1.D	675	566.6	0	0
Gorai.001G000700.1.A	935	826.6	0	0
Gorai.001G000700.1.D	935	826.6	0	0
Gorai.001G000800.1.A	1784	1675.6	38.1746	0.792297
Gorai.001G000800.1.D	1784	1675.6	26.8254	0.556749
Gorai.001G000900.1.A	1551	1442.6	1139.97	27.4809
Gorai.001G000900.1.D	1551	1442.6	1393.03	33.5814
Gorai.001G001000.1.A	1974	1865.6	113.559	2.11683
Gorai.001G001000.1.D	1974	1865.6	159.441	2.97211
Gorai.001G001100.1.A	2591	2482.6	503.105	7.04751
Gorai.001G001100.1.D	2591	2482.6	428.895	6.00797
Gorai.001G001200.1.A	2440	2331.6	1612.55	24.0515
Gorai.001G001200.1.D	2440	2331.6	1818.45	27.1226
Gorai.001G001300.1.A	2275	2166.6	2726.4	43.7617
Gorai.001G001300.1.D	2275	2166.6	1775.6	28.5004
Gorai.001G001400.1.A	1869	1760.6	99.5479	1.96632
Gorai.001G001400.1.D	1869	1760.6	97.4521	1.92493
Gorai.001G001500.1.A	1636	1527.6	295.587	6.72913
Gorai.001G001500.1.D	1636	1527.6	422.413	9.61637
Gorai.001G001600.1.A	2414	2305.6	296.664	4.4747
Gorai.001G001600.1.D	2414	2305.6	288.336	4.3491
Gorai.001G001700.1.A	621	512.6	0	0
Gorai.001G001700.1.D	621	512.6	0	0
Gorai.001G001800.1.A	1622	1513.6	11.5	0.264223
Gorai.001G001800.1.D	1622	1513.6	11.5	0.264223
Gorai.001G001900.1.A	1893	1784.6	24.5455	0.478315
Gorai.001G001900.1.D	1893	1784.6	20.4545	0.398596
Gorai.001G002000.1.A	2575	2466.6	122.136	1.72198
Gorai.001G002000.1.D	2575	2466.6	93.8639	1.32338
Gorai.001G002100.1.A	1933	1824.6	0	0
Gorai.001G002100.1.D	1933	1824.6	0	0
Gorai.001G002200.1.A	1511	1402.6	128.554	3.18739
Gorai.001G002200.1.D	1511	1402.6	639.446	15.8545
Gorai.001G002300.1.A	9038	8929.6	386.382	1.50477
Gorai.001G002300.1.D	9038	8929.6	530.618	2.06649
Gorai.001G002400.1.A	1315	1206.6	821.012	23.663
Gorai.001G002400.1.D	1315	1206.6	872.988	25.161
Gorai.001G002500.1.A	1371	1262.6	0	0
Gorai.001G002500.1.D	1371	1262.6	0	0
Gorai.001G002600.1.A	1892	1783.6	0	0
Gorai.001G002600.1.D	1892	1783.6	0	0
Gorai.001G002700.1.A	3129	3020.6	73.6364	0.847779
Gorai.001G002700.1.D	3129	3020.6	7.36364	0.0847779
Gorai.001G002800.1.A	1758	1649.6	7.5	0.158112
Gorai.001G002800.1.D	1758	1649.6	7.5	0.158112
Gorai.001G002900.1.A	3057	2948.6	0	0
Gorai.001G002900.1.D	3057	2948.6	0	0
Gorai.001G003000.1.A	2943	2834.6	0	0
Gorai.001G003000.1.D	2943	2834.6	0	0
Gorai.001G003100.1.A	4194	4085.6	12.1186	0.103153
Gorai.001G003100.1.D	4194	4085.6	52.8814	0.450122
