target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	193.393	0	0
Gorai.001G000100.1.D	299	193.393	4	0.724272
Gorai.001G000200.1.A	505	399.281	28	2.45562
Gorai.001G000200.1.D	505	399.281	6	0.526204
Gorai.001G000300.1.A	587	481.281	29.4981	2.14623
Gorai.001G000300.1.D	587	481.281	36.321	2.64265
Gorai.001G000400.1.A	1443	1337.28	103.385	2.70717
Gorai.001G000400.1.D	1443	1337.28	1.61538	0.0422995
Gorai.001G000500.1.A	983	877.281	118.601	4.73403
Gorai.001G000500.1.D	983	877.281	91.399	3.64825
Gorai.001G000600.1.A	675	569.281	0	0
Gorai.001G000600.1.D	675	569.281	0	0
Gorai.001G000700.1.A	935	829.281	1.5	0.063339
Gorai.001G000700.1.D	935	829.281	1.5	0.063339
Gorai.001G000800.1.A	1784	1678.28	27.2581	0.568737
Gorai.001G000800.1.D	1784	1678.28	37.7419	0.787483
Gorai.001G000900.1.A	1551	1445.28	888.225	21.5205
Gorai.001G000900.1.D	1551	1445.28	1141.29	27.652
Gorai.001G001000.1.A	1974	1868.28	160	2.99888
Gorai.001G001000.1.D	1974	1868.28	200	3.7486
Gorai.001G001100.1.A	2591	2485.28	551.817	7.77501
Gorai.001G001100.1.D	2591	2485.28	421.183	5.9344
Gorai.001G001200.1.A	2440	2334.28	1579.69	23.6974
Gorai.001G001200.1.D	2440	2334.28	1613.31	24.2016
Gorai.001G001300.1.A	2275	2169.28	1675.11	27.0402
Gorai.001G001300.1.D	2275	2169.28	1208.89	19.5143
Gorai.001G001400.1.A	1869	1763.28	158.308	3.14385
Gorai.001G001400.1.D	1869	1763.28	163.692	3.25079
Gorai.001G001500.1.A	1636	1530.28	283.248	6.48152
Gorai.001G001500.1.D	1636	1530.28	407.752	9.33054
Gorai.001G001600.1.A	2414	2308.28	483.075	7.32837
Gorai.001G001600.1.D	2414	2308.28	460.925	6.99235
Gorai.001G001700.1.A	621	515.281	0	0
Gorai.001G001700.1.D	621	515.281	0	0
Gorai.001G001800.1.A	1622	1516.28	44.2647	1.02226
Gorai.001G001800.1.D	1622	1516.28	41.7353	0.963841
Gorai.001G001900.1.A	1893	1787.28	36.9825	0.724577
Gorai.001G001900.1.D	1893	1787.28	25.0175	0.490155
Gorai.001G002000.1.A	2575	2469.28	487.03	6.90664
Gorai.001G002000.1.D	2575	2469.28	305.97	4.339
Gorai.001G002100.1.A	1933	1827.28	0	0
Gorai.001G002100.1.D	1933	1827.28	0	0
Gorai.001G002200.1.A	1511	1405.28	168.541	4.19974
Gorai.001G002200.1.D	1511	1405.28	410.459	10.2279
Gorai.001G002300.1.A	9038	8932.28	975.381	3.82378
Gorai.001G002300.1.D	9038	8932.28	1317.62	5.16546
Gorai.001G002400.1.A	1315	1209.28	769.495	22.2823
Gorai.001G002400.1.D	1315	1209.28	909.505	26.3366
Gorai.001G002500.1.A	1371	1265.28	0	0
Gorai.001G002500.1.D	1371	1265.28	0	0
Gorai.001G002600.1.A	1892	1786.28	4	0.0784137
Gorai.001G002600.1.D	1892	1786.28	0	0
Gorai.001G002700.1.A	3129	3023.28	147.727	1.71105
Gorai.001G002700.1.D	3129	3023.28	95.2731	1.1035
Gorai.001G002800.1.A	1758	1652.28	7	0.148353
Gorai.001G002800.1.D	1758	1652.28	4	0.084773
Gorai.001G002900.1.A	3057	2951.28	0	0
Gorai.001G002900.1.D	3057	2951.28	0	0
Gorai.001G003000.1.A	2943	2837.28	0	0
Gorai.001G003000.1.D	2943	2837.28	0	0
Gorai.001G003100.1.A	4194	4088.28	26.6129	0.227947
Gorai.001G003100.1.D	4194	4088.28	48.3871	0.414448
Gorai.001G003200.1.A	2367	2261.28	14	0.216798
Gorai.001G003200.1.D	2367	2261.28	245	3.79396
Gorai.001G003300.1.A	2132	2026.28	694.5	12.002
Gorai.001G003300.1.D	2132	2026.28	539.5	9.32337
Gorai.001G003400.1.A	496	390.281	1387.24	124.468
Gorai.001G003400.1.D	496	390.281	1410.76	126.577
Gorai.001G003500.1.A	2044	1938.28	135.956	2.4562
Gorai.001G003500.1.D	2044	1938.28	142.044	2.56618
Gorai.001G003600.1.A	2311	2205.28	23.4842	0.3729
Gorai.001G003600.1.D	2311	2205.28	76.2923	1.21143
Gorai.001G003700.1.A	2036	1930.28	711.322	12.9041
Gorai.001G003700.1.D	2036	1930.28	674.678	12.2393
Gorai.001G003800.1.A	1186	1080.28	3	0.0972447
Gorai.001G003800.1.D	1186	1080.28	0	0
Gorai.001G003900.1.A	1768	1662.28	0	0
Gorai.001G003900.1.D	1768	1662.28	3	0.0631973
Gorai.001G004000.1.A	2980	2874.28	2405.34	29.3041
Gorai.001G004000.1.D	2980	2874.28	3677.66	44.8047
Gorai.001G004100.1.A	1773	1667.28	0	0
Gorai.001G004100.1.D	1773	1667.28	0	0
Gorai.001G004200.1.A	1672	1566.28	442.264	9.88766
Gorai.001G004200.1.D	1672	1566.28	448.736	10.0324
Gorai.001G004300.1.A	1755	1649.28	0	0
Gorai.001G004300.1.D	1755	1649.28	0	0
Gorai.001G004400.1.A	1633	1527.28	1	0.0229278
Gorai.001G004400.1.D	1633	1527.28	5	0.114639
Gorai.001G004500.1.A	2100	1994.28	258.141	4.53265
Gorai.001G004500.1.D	2100	1994.28	345.859	6.07287
Gorai.001G004600.1.A	554	448.281	66	5.15555
Gorai.001G004600.1.D	554	448.281	0	0
Gorai.001G004700.1.A	773	667.281	1	0.0524775
Gorai.001G004700.1.D	773	667.281	1	0.0524775
Gorai.001G004800.1.A	1302	1196.28	103.563	3.03147
Gorai.001G004800.1.D	1302	1196.28	161.437	4.72553
Gorai.001G004900.1.A	694	588.281	120.186	7.15403
Gorai.001G004900.1.D	694	588.281	31.814	1.89371
Gorai.001G005000.1.A	1167	1061.28	106.4	3.51069
Gorai.001G005000.1.D	1167	1061.28	33.6	1.10864
Gorai.001G005100.1.A	803	697.281	0	0
Gorai.001G005100.1.D	803	697.281	0	0
Gorai.001G005200.1.A	2688	2582.28	720.041	9.76417
Gorai.001G005200.1.D	2688	2582.28	427.959	5.80337
Gorai.001G005300.1.A	1090	984.281	0	0
Gorai.001G005300.1.D	1090	984.281	1	0.0355764
Gorai.001G005400.1.A	1650	1544.28	1	0.0226754
Gorai.001G005400.1.D	1650	1544.28	7	0.158728
Gorai.001G005500.1.A	1881	1775.28	0	0
Gorai.001G005500.1.D	1881	1775.28	113	2.22891
Gorai.001G005600.1.A	2246	2140.28	418.422	6.84582
Gorai.001G005600.1.D	2246	2140.28	298.578	4.88504
Gorai.001G005700.1.A	2563	2457.28	811.728	11.5674
Gorai.001G005700.1.D	2563	2457.28	584.272	8.3261
Gorai.001G005800.1.A	1320	1214.28	405.922	11.7059
Gorai.001G005800.1.D	1320	1214.28	297.078	8.56709
Gorai.001G005900.1.A	2902	2796.28	83.8142	1.04959
Gorai.001G005900.1.D	2902	2796.28	147.186	1.84318
Gorai.001G006000.1.A	2535	2429.28	39.0638	0.563091
Gorai.001G006000.1.D	2535	2429.28	11.9362	0.172056
Gorai.001G006100.1.A	2524	2418.28	56.8033	0.822523
Gorai.001G006100.1.D	2524	2418.28	20.1967	0.292453
Gorai.001G006200.1.A	2724	2618.28	137.854	1.84367
Gorai.001G006200.1.D	2724	2618.28	181.146	2.42267
Gorai.001G006300.1.A	817	711.281	78.7368	3.87631
Gorai.001G006300.1.D	817	711.281	57.2632	2.81913
Gorai.001G006400.1.A	2609	2503.28	0	0
Gorai.001G006400.1.D	2609	2503.28	14	0.195839
Gorai.001G006500.1.A	2379	2273.28	17.5152	0.2698
Gorai.001G006500.1.D	2379	2273.28	16.4848	0.25393
Gorai.001G006600.1.A	1814	1708.28	735.194	15.0704
Gorai.001G006600.1.D	1814	1708.28	613.806	12.5821
Gorai.001G006700.1.A	1234	1128.28	125	3.87949
Gorai.001G006700.1.D	1234	1128.28	0	0
Gorai.001G006800.1.A	663	557.281	359.358	22.5806
Gorai.001G006800.1.D	663	557.281	87.7314	5.51267
Gorai.001G006900.1.A	321	215.375	0	0
Gorai.001G006900.1.D	321	215.375	0	0
Gorai.001G007000.1.A	2302	2196.28	21.0013	0.334842
Gorai.001G007000.1.D	2302	2196.28	22.4014	0.357165
Gorai.001G007100.1.A	1885	1779.28	72.7778	1.43231
Gorai.001G007100.1.D	1885	1779.28	58.2222	1.14584
Gorai.001G007200.1.A	1096	990.281	198.451	7.01741
Gorai.001G007200.1.D	1096	990.281	119.549	4.22735
Gorai.001G007300.1.A	711	605.281	0	0
Gorai.001G007300.1.D	711	605.281	9	0.520675
Gorai.001G007400.1.A	2197	2091.28	531.024	8.89167
Gorai.001G007400.1.D	2197	2091.28	45.9761	0.769841
Gorai.001G007500.1.A	1448	1342.28	125.314	3.26918
Gorai.001G007500.1.D	1448	1342.28	132.686	3.46148
Gorai.001G007600.1.A	3680	3574.28	342.04	3.35096
Gorai.001G007600.1.D	3680	3574.28	181.96	1.78267
Gorai.001G007700.1.A	1128	1022.28	0	0
Gorai.001G007700.1.D	1128	1022.28	0	0
Gorai.001G007800.1.A	1533	1427.28	6	0.147205
Gorai.001G007800.1.D	1533	1427.28	0	0
Gorai.001G007900.1.A	2493	2387.28	112.602	1.65167
Gorai.001G007900.1.D	2493	2387.28	194.398	2.85148
Gorai.001G008000.1.A	1954	1848.28	2.25806	0.0427809
Gorai.001G008000.1.D	1954	1848.28	102.742	1.94653
Gorai.001G008100.1.A	1792	1686.28	26.8966	0.558532
Gorai.001G008100.1.D	1792	1686.28	3.10345	0.064446
Gorai.001G008200.1.A	2931	2825.28	1	0.0123942
Gorai.001G008200.1.D	2931	2825.28	0	0
Gorai.001G008300.1.A	1060	954.281	1	0.0366949
Gorai.001G008300.1.D	1060	954.281	0	0
Gorai.001G008400.1.A	1580	1474.28	0	0
Gorai.001G008400.1.D	1580	1474.28	14	0.332529
Gorai.001G008500.1.A	1876	1770.28	17.0909	0.338068
Gorai.001G008500.1.D	1876	1770.28	29.9091	0.59162
Gorai.001G008600.1.A	793	687.281	0	0
Gorai.001G008600.1.D	793	687.281	5	0.254752
Gorai.001G008700.1.A	1049	943.281	0	0
Gorai.001G008700.1.D	1049	943.281	0	0
Gorai.001G008800.1.A	3497	3391.28	831.341	8.58414
Gorai.001G008800.1.D	3497	3391.28	189.659	1.95836
Gorai.001G008900.1.A	2258	2152.28	567.353	9.23073
Gorai.001G008900.1.D	2258	2152.28	75.6471	1.23076
Gorai.001G009000.1.A	2376	2270.28	5	0.0771209
Gorai.001G009000.1.D	2376	2270.28	0	0
Gorai.001G009100.1.A	883	777.281	12	0.540611
Gorai.001G009100.1.D	883	777.281	0	0
Gorai.001G009200.1.A	1709	1603.28	4	0.0873639
Gorai.001G009200.1.D	1709	1603.28	0	0
Gorai.001G009300.1.A	1797	1691.28	2183.11	45.2003
Gorai.001G009300.1.D	1797	1691.28	1870.89	38.736
Gorai.001G009400.1.A	1505	1399.28	133.506	3.341
Gorai.001G009400.1.D	1505	1399.28	68.4943	1.71408
Gorai.001G009500.1.A	667	561.281	7881.33	491.701
Gorai.001G009500.1.D	667	561.281	4023.67	251.029
