target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	186.463	0	0
Gorai.001G000100.1.D	299	186.463	1	0.271284
Gorai.001G000200.1.A	505	392.463	10.7143	1.38096
Gorai.001G000200.1.D	505	392.463	4.28571	0.552383
Gorai.001G000300.1.A	587	474.463	1.46172	0.155839
Gorai.001G000300.1.D	587	474.463	8.49711	0.905909
Gorai.001G000400.1.A	1443	1330.46	247	9.39096
Gorai.001G000400.1.D	1443	1330.46	0	0
Gorai.001G000500.1.A	983	870.463	101.521	5.89961
Gorai.001G000500.1.D	983	870.463	43.3581	2.51962
Gorai.001G000600.1.A	675	562.463	0	0
Gorai.001G000600.1.D	675	562.463	0	0
Gorai.001G000700.1.A	935	822.463	0	0
Gorai.001G000700.1.D	935	822.463	0	0
Gorai.001G000800.1.A	1784	1671.46	77.7404	2.35269
Gorai.001G000800.1.D	1784	1671.46	27.2596	0.824971
Gorai.001G000900.1.A	1551	1438.46	327.314	11.5102
Gorai.001G000900.1.D	1551	1438.46	329.686	11.5936
Gorai.001G001000.1.A	1974	1861.46	139.524	3.79149
Gorai.001G001000.1.D	1974	1861.46	153.476	4.17064
Gorai.001G001100.1.A	2591	2478.46	280.072	5.71615
Gorai.001G001100.1.D	2591	2478.46	290.928	5.9377
Gorai.001G001200.1.A	2440	2327.46	1892.1	41.1222
Gorai.001G001200.1.D	2440	2327.46	2009.9	43.6825
Gorai.001G001300.1.A	2275	2162.46	1064.87	24.9093
Gorai.001G001300.1.D	2275	2162.46	1043.13	24.401
Gorai.001G001400.1.A	1869	1756.46	65.2771	1.87991
Gorai.001G001400.1.D	1869	1756.46	106.723	3.07351
Gorai.001G001500.1.A	1636	1523.46	312.314	10.3699
Gorai.001G001500.1.D	1636	1523.46	451.686	14.9975
Gorai.001G001600.1.A	2414	2301.46	558.288	12.2707
Gorai.001G001600.1.D	2414	2301.46	496.712	10.9173
Gorai.001G001700.1.A	621	508.463	0	0
Gorai.001G001700.1.D	621	508.463	0	0
Gorai.001G001800.1.A	1622	1509.46	83.6735	2.80402
Gorai.001G001800.1.D	1622	1509.46	80.3265	2.69186
Gorai.001G001900.1.A	1893	1780.46	34.4595	0.979019
Gorai.001G001900.1.D	1893	1780.46	40.5405	1.15179
Gorai.001G002000.1.A	2575	2462.46	839.381	17.2427
Gorai.001G002000.1.D	2575	2462.46	430.224	8.83774
Gorai.001G002100.1.A	1933	1820.46	2	0.055573
Gorai.001G002100.1.D	1933	1820.46	0	0
Gorai.001G002200.1.A	1511	1398.46	200.287	7.24465
Gorai.001G002200.1.D	1511	1398.46	259.713	9.39417
Gorai.001G002300.1.A	9038	8925.46	1316.38	7.46048
Gorai.001G002300.1.D	9038	8925.46	1383.62	7.84154
Gorai.001G002400.1.A	1315	1202.46	396.698	16.688
Gorai.001G002400.1.D	1315	1202.46	538.302	22.6449
Gorai.001G002500.1.A	1371	1258.46	0	0
Gorai.001G002500.1.D	1371	1258.46	3	0.120586
Gorai.001G002600.1.A	1892	1779.46	1	0.0284267
Gorai.001G002600.1.D	1892	1779.46	0	0
Gorai.001G002700.1.A	3129	3016.46	228.667	3.8346
Gorai.001G002700.1.D	3129	3016.46	16.3333	0.2739
Gorai.001G002800.1.A	1758	1645.46	29.5116	0.907237
Gorai.001G002800.1.D	1758	1645.46	17.4884	0.537622
Gorai.001G002900.1.A	3057	2944.46	0	0
Gorai.001G002900.1.D	3057	2944.46	0	0
Gorai.001G003000.1.A	2943	2830.46	0	0
Gorai.001G003000.1.D	2943	2830.46	0	0
Gorai.001G003100.1.A	4194	4081.46	0	0
Gorai.001G003100.1.D	4194	4081.46	5	0.0619683
Gorai.001G003200.1.A	2367	2254.46	24.1532	0.541935
Gorai.001G003200.1.D	2367	2254.46	233.847	5.24691
Gorai.001G003300.1.A	2132	2019.46	506.59	12.6893
Gorai.001G003300.1.D	2132	2019.46	546.41	13.6867
Gorai.001G003400.1.A	496	383.463	0	0
Gorai.001G003400.1.D	496	383.463	9	1.18723
Gorai.001G003500.1.A	2044	1931.46	256.383	6.71457
Gorai.001G003500.1.D	2044	1931.46	281.617	7.37545
Gorai.001G003600.1.A	2311	2198.46	2.0549	0.0472811
Gorai.001G003600.1.D	2311	2198.46	18.0085	0.414356
Gorai.001G003700.1.A	2036	1923.46	437.468	11.5048
Gorai.001G003700.1.D	2036	1923.46	714.532	18.7911
Gorai.001G003800.1.A	1186	1073.46	27.7931	1.30968
Gorai.001G003800.1.D	1186	1073.46	34.2069	1.61192
Gorai.001G003900.1.A	1768	1655.46	0	0
Gorai.001G003900.1.D	1768	1655.46	2	0.061112
Gorai.001G004000.1.A	2980	2867.46	623.756	11.0035
Gorai.001G004000.1.D	2980	2867.46	722.244	12.7409
Gorai.001G004100.1.A	1773	1660.46	0	0
Gorai.001G004100.1.D	1773	1660.46	0	0
Gorai.001G004200.1.A	1672	1559.46	319.343	10.3585
Gorai.001G004200.1.D	1672	1559.46	412.657	13.3854
Gorai.001G004300.1.A	1755	1642.46	0	0
Gorai.001G004300.1.D	1755	1642.46	0	0
Gorai.001G004400.1.A	1633	1520.46	0	0
Gorai.001G004400.1.D	1633	1520.46	200	6.6538
Gorai.001G004500.1.A	2100	1987.46	365.804	9.31033
Gorai.001G004500.1.D	2100	1987.46	482.196	12.2727
Gorai.001G004600.1.A	554	441.463	105.837	12.1272
Gorai.001G004600.1.D	554	441.463	1.16304	0.133265
Gorai.001G004700.1.A	773	660.463	0	0
Gorai.001G004700.1.D	773	660.463	3	0.229767
Gorai.001G004800.1.A	1302	1189.46	67.2318	2.85917
Gorai.001G004800.1.D	1302	1189.46	222.768	9.47366
Gorai.001G004900.1.A	694	581.463	389.522	33.8864
Gorai.001G004900.1.D	694	581.463	137.478	11.9599
Gorai.001G005000.1.A	1167	1054.46	87.6375	4.20411
Gorai.001G005000.1.D	1167	1054.46	83.3625	3.99903
Gorai.001G005100.1.A	803	690.463	0	0
Gorai.001G005100.1.D	803	690.463	0	0
Gorai.001G005200.1.A	2688	2575.46	148.934	2.92518
Gorai.001G005200.1.D	2688	2575.46	102.066	2.00467
Gorai.001G005300.1.A	1090	977.463	0	0
Gorai.001G005300.1.D	1090	977.463	0	0
Gorai.001G005400.1.A	1650	1537.46	3	0.0987034
Gorai.001G005400.1.D	1650	1537.46	2	0.0658023
Gorai.001G005500.1.A	1881	1768.46	1.10484	0.0316023
