target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	188.592	0	0
Gorai.001G000100.1.D	299	188.592	0	0
Gorai.001G000200.1.A	505	394.403	5.33333	0.619989
Gorai.001G000200.1.D	505	394.403	2.66667	0.309995
Gorai.001G000300.1.A	587	476.363	4.99689	0.480936
Gorai.001G000300.1.D	587	476.363	8.47493	0.815687
Gorai.001G000400.1.A	1443	1332.36	236	8.1211
Gorai.001G000400.1.D	1443	1332.36	0	0
Gorai.001G000500.1.A	983	872.363	75.3441	3.95984
Gorai.001G000500.1.D	983	872.363	34.5327	1.81493
Gorai.001G000600.1.A	675	564.363	0	0
Gorai.001G000600.1.D	675	564.363	0	0
Gorai.001G000700.1.A	935	824.363	0	0
Gorai.001G000700.1.D	935	824.363	0	0
Gorai.001G000800.1.A	1784	1673.36	30.8219	0.84449
Gorai.001G000800.1.D	1784	1673.36	44.1781	1.21044
Gorai.001G000900.1.A	1551	1440.36	387.001	12.3187
Gorai.001G000900.1.D	1551	1440.36	462.999	14.7378
Gorai.001G001000.1.A	1974	1863.36	93.3865	2.2978
Gorai.001G001000.1.D	1974	1863.36	83.6135	2.05733
Gorai.001G001100.1.A	2591	2480.36	236.709	4.37546
Gorai.001G001100.1.D	2591	2480.36	275.291	5.08865
Gorai.001G001200.1.A	2440	2329.36	1494.34	29.4129
Gorai.001G001200.1.D	2440	2329.36	1741.66	34.2808
Gorai.001G001300.1.A	2275	2164.36	974.26	20.6381
Gorai.001G001300.1.D	2275	2164.36	905.74	19.1866
Gorai.001G001400.1.A	1869	1758.36	71.5424	1.86543
Gorai.001G001400.1.D	1869	1758.36	62.4576	1.62855
Gorai.001G001500.1.A	1636	1525.36	146.769	4.41151
Gorai.001G001500.1.D	1636	1525.36	224.231	6.7398
Gorai.001G001600.1.A	2414	2303.36	200.55	3.99196
Gorai.001G001600.1.D	2414	2303.36	224.45	4.46768
Gorai.001G001700.1.A	621	510.363	0	0
Gorai.001G001700.1.D	621	510.363	0	0
Gorai.001G001800.1.A	1622	1511.36	17.9048	0.543156
Gorai.001G001800.1.D	1622	1511.36	29.0952	0.882629
Gorai.001G001900.1.A	1893	1782.36	23	0.591639
Gorai.001G001900.1.D	1893	1782.36	13	0.334405
Gorai.001G002000.1.A	2575	2464.36	303.179	5.64053
Gorai.001G002000.1.D	2575	2464.36	170.821	3.17806
Gorai.001G002100.1.A	1933	1822.36	0	0
Gorai.001G002100.1.D	1933	1822.36	0	0
Gorai.001G002200.1.A	1511	1400.36	87.9367	2.87908
Gorai.001G002200.1.D	1511	1400.36	158.063	5.17506
Gorai.001G002300.1.A	9038	8927.36	737.302	3.78658
Gorai.001G002300.1.D	9038	8927.36	724.698	3.72185
Gorai.001G002400.1.A	1315	1204.36	217.708	8.28784
Gorai.001G002400.1.D	1315	1204.36	322.292	12.2692
Gorai.001G002500.1.A	1371	1260.36	0	0
Gorai.001G002500.1.D	1371	1260.36	2	0.0727544
Gorai.001G002600.1.A	1892	1781.36	3	0.0772136
Gorai.001G002600.1.D	1892	1781.36	0	0
Gorai.001G002700.1.A	3129	3018.36	66.2727	1.00667
Gorai.001G002700.1.D	3129	3018.36	14.7273	0.223705
Gorai.001G002800.1.A	1758	1647.36	10	0.278315
Gorai.001G002800.1.D	1758	1647.36	1	0.0278315
Gorai.001G002900.1.A	3057	2946.36	0	0
Gorai.001G002900.1.D	3057	2946.36	0	0
Gorai.001G003000.1.A	2943	2832.36	0	0
Gorai.001G003000.1.D	2943	2832.36	0	0
Gorai.001G003100.1.A	4194	4083.36	0	0
Gorai.001G003100.1.D	4194	4083.36	3	0.0336844
Gorai.001G003200.1.A	2367	2256.36	27.8272	0.56544
Gorai.001G003200.1.D	2367	2256.36	321.173	6.52612
Gorai.001G003300.1.A	2132	2021.36	447.855	10.1582
Gorai.001G003300.1.D	2132	2021.36	644.145	14.6105
Gorai.001G003400.1.A	496	385.403	5	0.594813
Gorai.001G003400.1.D	496	385.403	3	0.356888
Gorai.001G003500.1.A	2044	1933.36	101.863	2.41562
Gorai.001G003500.1.D	2044	1933.36	134.137	3.18097
Gorai.001G003600.1.A	2311	2200.36	4.73741	0.0987125
Gorai.001G003600.1.D	2311	2200.36	19.4076	0.404393
Gorai.001G003700.1.A	2036	1925.36	298.112	7.09892
Gorai.001G003700.1.D	2036	1925.36	464.888	11.0703
Gorai.001G003800.1.A	1186	1075.36	45.0369	1.92017
Gorai.001G003800.1.D	1186	1075.36	76.8923	3.27833
Gorai.001G003900.1.A	1768	1657.36	0	0
Gorai.001G003900.1.D	1768	1657.36	2	0.0553271
Gorai.001G004000.1.A	2980	2869.36	223.056	3.56413
Gorai.001G004000.1.D	2980	2869.36	270.944	4.32931
Gorai.001G004100.1.A	1773	1662.36	0	0
Gorai.001G004100.1.D	1773	1662.36	0	0
Gorai.001G004200.1.A	1672	1561.36	243.901	7.162
Gorai.001G004200.1.D	1672	1561.36	252.099	7.40274
Gorai.001G004300.1.A	1755	1644.36	0	0
Gorai.001G004300.1.D	1755	1644.36	0	0
Gorai.001G004400.1.A	1633	1522.36	1.02941	0.0310025
Gorai.001G004400.1.D	1633	1522.36	33.9706	1.02308
Gorai.001G004500.1.A	2100	1989.36	182.506	4.20619
Gorai.001G004500.1.D	2100	1989.36	263.494	6.07269
Gorai.001G004600.1.A	554	443.363	69	7.13535
Gorai.001G004600.1.D	554	443.363	0	0
Gorai.001G004700.1.A	773	662.363	0	0
Gorai.001G004700.1.D	773	662.363	0	0
Gorai.001G004800.1.A	1302	1191.36	42.8442	1.64882
Gorai.001G004800.1.D	1302	1191.36	160.156	6.16345
Gorai.001G004900.1.A	694	583.363	394.564	31.0101
Gorai.001G004900.1.D	694	583.363	239.436	18.8181
Gorai.001G005000.1.A	1167	1056.36	100.161	4.34721
Gorai.001G005000.1.D	1167	1056.36	63.8389	2.77075
Gorai.001G005100.1.A	803	692.363	0	0
Gorai.001G005100.1.D	803	692.363	0	0
Gorai.001G005200.1.A	2688	2577.36	87.6761	1.55966
Gorai.001G005200.1.D	2688	2577.36	62.3239	1.10868
Gorai.001G005300.1.A	1090	979.363	0	0
Gorai.001G005300.1.D	1090	979.363	0	0
Gorai.001G005400.1.A	1650	1539.36	2	0.0595682
Gorai.001G005400.1.D	1650	1539.36	6	0.178704
Gorai.001G005500.1.A	1881	1770.36	13	0.336671
Gorai.001G005500.1.D	1881	1770.36	82	2.12362
Gorai.001G005600.1.A	2246	2135.36	247.031	5.30402
Gorai.001G005600.1.D	2246	2135.36	217.969	4.68002
Gorai.001G005700.1.A	2563	2452.36	698.947	13.0673
Gorai.001G005700.1.D	2563	2452.36	721.053	13.4805
Gorai.001G005800.1.A	1320	1209.36	191.728	7.26865
Gorai.001G005800.1.D	1320	1209.36	115.272	4.37011
Gorai.001G005900.1.A	2902	2791.36	10	0.164251
Gorai.001G005900.1.D	2902	2791.36	39	0.64058
Gorai.001G006000.1.A	2535	2424.36	3	0.0567347
Gorai.001G006000.1.D	2535	2424.36	6	0.113469
Gorai.001G006100.1.A	2524	2413.36	22.3077	0.423796
Gorai.001G006100.1.D	2524	2413.36	6.69231	0.127139
Gorai.001G006200.1.A	2724	2613.36	36.9444	0.648148
Gorai.001G006200.1.D	2724	2613.36	58.0556	1.01852
Gorai.001G006300.1.A	817	706.363	36	2.33668
Gorai.001G006300.1.D	817	706.363	15	0.973618
Gorai.001G006400.1.A	2609	2498.36	0	0
Gorai.001G006400.1.D	2609	2498.36	4	0.0734057
Gorai.001G006500.1.A	2379	2268.36	7	0.141485
Gorai.001G006500.1.D	2379	2268.36	11	0.222334
Gorai.001G006600.1.A	1814	1703.36	356.441	9.59414
Gorai.001G006600.1.D	1814	1703.36	283.559	7.6324
Gorai.001G006700.1.A	1234	1123.36	2	0.0816272
Gorai.001G006700.1.D	1234	1123.36	0	0
Gorai.001G006800.1.A	663	552.363	94.8987	7.87701
Gorai.001G006800.1.D	663	552.363	24.1013	2.00051
Gorai.001G006900.1.A	321	210.498	1	0.21781
Gorai.001G006900.1.D	321	210.498	0	0
Gorai.001G007000.1.A	2302	2191.36	36.0551	0.754358
Gorai.001G007000.1.D	2302	2191.36	63.6974	1.3327
Gorai.001G007100.1.A	1885	1774.36	10.9375	0.282619
Gorai.001G007100.1.D	1885	1774.36	24.0625	0.621761
Gorai.001G007200.1.A	1096	985.363	93.8864	4.36849
Gorai.001G007200.1.D	1096	985.363	59.1136	2.75053
Gorai.001G007300.1.A	711	600.363	0	0
Gorai.001G007300.1.D	711	600.363	2	0.152736
Gorai.001G007400.1.A	2197	2086.36	199.561	4.38542
Gorai.001G007400.1.D	2197	2086.36	41.4389	0.910634
Gorai.001G007500.1.A	1448	1337.36	71.1875	2.4405
Gorai.001G007500.1.D	1448	1337.36	62.8125	2.15339
Gorai.001G007600.1.A	3680	3569.36	178.133	2.28812
Gorai.001G007600.1.D	3680	3569.36	144.867	1.86082
Gorai.001G007700.1.A	1128	1017.36	0	0
Gorai.001G007700.1.D	1128	1017.36	0	0
Gorai.001G007800.1.A	1533	1422.36	0.5	0.016117
Gorai.001G007800.1.D	1533	1422.36	0.5	0.016117
Gorai.001G007900.1.A	2493	2382.36	66.4265	1.27838
Gorai.001G007900.1.D	2493	2382.36	152.573	2.93627
Gorai.001G008000.1.A	1954	1843.36	0	0
Gorai.001G008000.1.D	1954	1843.36	17	0.422827
Gorai.001G008100.1.A	1792	1681.36	29.7436	0.811068
Gorai.001G008100.1.D	1792	1681.36	10.2564	0.279678
Gorai.001G008200.1.A	2931	2820.36	1	0.0162562
Gorai.001G008200.1.D	2931	2820.36	0	0
Gorai.001G008300.1.A	1060	949.363	0	0
Gorai.001G008300.1.D	1060	949.363	0	0
Gorai.001G008400.1.A	1580	1469.36	0	0
Gorai.001G008400.1.D	1580	1469.36	0	0
Gorai.001G008500.1.A	1876	1765.36	7.13514	0.185308
Gorai.001G008500.1.D	1876	1765.36	36.8649	0.957423
Gorai.001G008600.1.A	793	682.363	0	0
Gorai.001G008600.1.D	793	682.363	8	0.537526
Gorai.001G008700.1.A	1049	938.363	128	6.25409
Gorai.001G008700.1.D	1049	938.363	68	3.32249
Gorai.001G008800.1.A	3497	3386.36	52.2901	0.707963
Gorai.001G008800.1.D	3497	3386.36	84.7099	1.1469
Gorai.001G008900.1.A	2258	2147.36	257.74	5.50302
Gorai.001G008900.1.D	2258	2147.36	4.26016	0.090959
Gorai.001G009000.1.A	2376	2265.36	0	0
Gorai.001G009000.1.D	2376	2265.36	0	0
Gorai.001G009100.1.A	883	772.363	19.95	1.18426
Gorai.001G009100.1.D	883	772.363	1.05	0.0623294
Gorai.001G009200.1.A	1709	1598.36	4.86957	0.139682
Gorai.001G009200.1.D	1709	1598.36	23.1304	0.663489
Gorai.001G009300.1.A	1797	1686.36	234.907	6.3866
Gorai.001G009300.1.D	1797	1686.36	537.093	14.6024
Gorai.001G009400.1.A	1505	1394.36	38.9388	1.28036
Gorai.001G009400.1.D	1505	1394.36	14.0612	0.462352
Gorai.001G009500.1.A	667	556.363	3433.63	282.957
Gorai.001G009500.1.D	667	556.363	2248.37	185.283
Gorai.001G009600.1.A	674	563.363	2.5	0.203459
Gorai.001G009600.1.D	674	563.363	2.5	0.203459
Gorai.001G009700.1.A	1176	1065.36	30	1.29107
Gorai.001G009700.1.D	1176	1065.36	0	0
Gorai.001G009800.1.A	1830	1719.36	108.024	2.88058
Gorai.001G009800.1.D	1830	1719.36	20.9756	0.559335
Gorai.001G009900.1.A	1458	1347.36	173.774	5.91325
Gorai.001G009900.1.D	1458	1347.36	73.2257	2.49175
Gorai.001G010000.1.A	1062	951.363	0	0
Gorai.001G010000.1.D	1062	951.363	0	0
Gorai.001G010100.1.A	2313	2202.36	58.2039	1.21168
Gorai.001G010100.1.D	2313	2202.36	50.7961	1.05747
Gorai.001G010200.1.A	982	871.363	11.2903	0.594063
Gorai.001G010200.1.D	982	871.363	23.7097	1.24753
Gorai.001G010300.1.A	1149	1038.36	314.799	13.8998
Gorai.001G010300.1.D	1149	1038.36	586.932	25.9158
Gorai.001G010400.1.A	466	355.403	0	0
Gorai.001G010400.1.D	466	355.403	0	0
Gorai.001G010500.1.A	3352	3241.36	28	0.396055
Gorai.001G010500.1.D	3352	3241.36	12	0.169738
Gorai.001G010600.1.A	723	612.363	533.424	39.9383
Gorai.001G010600.1.D	723	612.363	296.576	22.2051
Gorai.001G010700.1.A	1332	1221.36	0	0
Gorai.001G010700.1.D	1332	1221.36	0	0
Gorai.001G010800.1.A	1412	1301.36	363.657	12.812
Gorai.001G010800.1.D	1412	1301.36	728.343	25.6604
Gorai.001G010900.1.A	2011	1900.36	78	1.88184
Gorai.001G010900.1.D	2011	1900.36	33	0.796164
Gorai.001G011000.1.A	1692	1581.36	90.0432	2.61062
Gorai.001G011000.1.D	1692	1581.36	58.9568	1.70934
Gorai.001G011100.1.A	1287	1176.36	110.629	4.31175
Gorai.001G011100.1.D	1287	1176.36	568.371	22.1521
Gorai.001G011200.1.A	1133	1022.36	0	0
Gorai.001G011200.1.D	1133	1022.36	1	0.0448456
Gorai.001G011300.1.A	1851	1740.36	137.806	3.6304
Gorai.001G011300.1.D	1851	1740.36	218.194	5.74814
Gorai.001G011400.1.A	1311	1200.36	0	0
Gorai.001G011400.1.D	1311	1200.36	5	0.190978
Gorai.001G011500.1.A	963	852.363	16	0.860638
Gorai.001G011500.1.D	963	852.363	16	0.860638
Gorai.001G011600.1.A	2638	2527.36	783.454	14.2125
Gorai.001G011600.1.D	2638	2527.36	36.546	0.662975
Gorai.001G011700.1.A	2532	2421.36	62	1.17397
Gorai.001G011700.1.D	2532	2421.36	33	0.624855
Gorai.001G011800.1.A	1806	1695.36	0	0
