target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	191.423	0	0
Gorai.001G000100.1.D	299	191.423	1	0.295652
Gorai.001G000200.1.A	505	397.397	12	1.70896
Gorai.001G000200.1.D	505	397.397	3	0.427239
Gorai.001G000300.1.A	587	479.359	5.30029	0.625768
Gorai.001G000300.1.D	587	479.359	6.62537	0.78221
Gorai.001G000400.1.A	1443	1335.36	128	5.42483
Gorai.001G000400.1.D	1443	1335.36	0	0
Gorai.001G000500.1.A	983	875.359	86.7438	5.60824
Gorai.001G000500.1.D	983	875.359	41.2562	2.66733
Gorai.001G000600.1.A	675	567.359	0	0
Gorai.001G000600.1.D	675	567.359	0	0
Gorai.001G000700.1.A	935	827.359	0	0
Gorai.001G000700.1.D	935	827.359	0	0
Gorai.001G000800.1.A	1784	1676.36	32.6316	1.10165
Gorai.001G000800.1.D	1784	1676.36	7.36842	0.248761
Gorai.001G000900.1.A	1551	1443.36	380.972	14.938
Gorai.001G000900.1.D	1551	1443.36	388.028	15.2147
Gorai.001G001000.1.A	1974	1866.36	111.464	3.37997
Gorai.001G001000.1.D	1974	1866.36	100.536	3.0486
Gorai.001G001100.1.A	2591	2483.36	309.39	7.05084
Gorai.001G001100.1.D	2591	2483.36	375.61	8.55997
Gorai.001G001200.1.A	2440	2332.36	1532.89	37.1955
Gorai.001G001200.1.D	2440	2332.36	1597.11	38.7537
Gorai.001G001300.1.A	2275	2167.36	1203.85	31.4351
Gorai.001G001300.1.D	2275	2167.36	1112.15	29.0408
Gorai.001G001400.1.A	1869	1761.36	97.9208	3.14631
Gorai.001G001400.1.D	1869	1761.36	117.079	3.76189
Gorai.001G001500.1.A	1636	1528.36	212.015	7.85084
Gorai.001G001500.1.D	1636	1528.36	331.985	12.2933
Gorai.001G001600.1.A	2414	2306.36	420.668	10.3226
Gorai.001G001600.1.D	2414	2306.36	382.332	9.38183
Gorai.001G001700.1.A	621	513.359	0	0
Gorai.001G001700.1.D	621	513.359	0	0
Gorai.001G001800.1.A	1622	1514.36	110.172	4.11734
Gorai.001G001800.1.D	1622	1514.36	107.828	4.02974
Gorai.001G001900.1.A	1893	1785.36	60.2041	1.90842
Gorai.001G001900.1.D	1893	1785.36	39.7959	1.2615
Gorai.001G002000.1.A	2575	2467.36	786.513	18.0405
Gorai.001G002000.1.D	2575	2467.36	334.414	7.67054
Gorai.001G002100.1.A	1933	1825.36	3	0.0930138
Gorai.001G002100.1.D	1933	1825.36	0	0
Gorai.001G002200.1.A	1511	1403.36	152.406	6.14623
Gorai.001G002200.1.D	1511	1403.36	200.594	8.08952
Gorai.001G002300.1.A	9038	8930.36	404.505	2.56348
Gorai.001G002300.1.D	9038	8930.36	450.495	2.85493
Gorai.001G002400.1.A	1315	1207.36	235.374	11.0331
Gorai.001G002400.1.D	1315	1207.36	339.626	15.9199
Gorai.001G002500.1.A	1371	1263.36	0	0
Gorai.001G002500.1.D	1371	1263.36	0	0
Gorai.001G002600.1.A	1892	1784.36	1	0.031717
Gorai.001G002600.1.D	1892	1784.36	1	0.031717
Gorai.001G002700.1.A	3129	3021.36	319.086	5.97696
Gorai.001G002700.1.D	3129	3021.36	14.7978	0.277184
Gorai.001G002800.1.A	1758	1650.36	10	0.342922
Gorai.001G002800.1.D	1758	1650.36	12	0.411507
Gorai.001G002900.1.A	3057	2949.36	0	0
Gorai.001G002900.1.D	3057	2949.36	0	0
Gorai.001G003000.1.A	2943	2835.36	0	0
Gorai.001G003000.1.D	2943	2835.36	0	0
Gorai.001G003100.1.A	4194	4086.36	0	0
Gorai.001G003100.1.D	4194	4086.36	0	0
Gorai.001G003200.1.A	2367	2259.36	30.7476	0.770195
Gorai.001G003200.1.D	2367	2259.36	330.252	8.27247
Gorai.001G003300.1.A	2132	2024.36	556.408	15.5554
Gorai.001G003300.1.D	2132	2024.36	549.35	15.358
Gorai.001G003400.1.A	496	388.397	1	0.145713
Gorai.001G003400.1.D	496	388.397	0	0
Gorai.001G003500.1.A	2044	1936.36	131.488	3.84303
Gorai.001G003500.1.D	2044	1936.36	245.512	7.17566
Gorai.001G003600.1.A	2311	2203.36	11.3058	0.290395
Gorai.001G003600.1.D	2311	2203.36	34.2555	0.879871
Gorai.001G003700.1.A	2036	1928.36	338.394	9.93136
Gorai.001G003700.1.D	2036	1928.36	477.606	14.017
Gorai.001G003800.1.A	1186	1078.36	66.3704	3.48325
Gorai.001G003800.1.D	1186	1078.36	101.63	5.33373
Gorai.001G003900.1.A	1768	1660.36	1	0.0340857
Gorai.001G003900.1.D	1768	1660.36	13	0.443114
Gorai.001G004000.1.A	2980	2872.36	202.511	3.9901
Gorai.001G004000.1.D	2980	2872.36	230.489	4.54136
Gorai.001G004100.1.A	1773	1665.36	0	0
Gorai.001G004100.1.D	1773	1665.36	0	0
Gorai.001G004200.1.A	1672	1564.36	285.694	10.3357
Gorai.001G004200.1.D	1672	1564.36	319.306	11.5517
Gorai.001G004300.1.A	1755	1647.36	1	0.0343547
Gorai.001G004300.1.D	1755	1647.36	0	0
Gorai.001G004400.1.A	1633	1525.36	1.05479	0.0391354
Gorai.001G004400.1.D	1633	1525.36	229.945	8.53152
Gorai.001G004500.1.A	2100	1992.36	251.764	7.15154
Gorai.001G004500.1.D	2100	1992.36	387.236	10.9998
Gorai.001G004600.1.A	554	446.359	120.838	15.3212
Gorai.001G004600.1.D	554	446.359	1.1619	0.14732
Gorai.001G004700.1.A	773	665.359	0	0
Gorai.001G004700.1.D	773	665.359	9	0.765528
Gorai.001G004800.1.A	1302	1194.36	44.557	2.11132
Gorai.001G004800.1.D	1302	1194.36	115.443	5.47025
Gorai.001G004900.1.A	694	586.359	428.343	41.3431
Gorai.001G004900.1.D	694	586.359	269.657	26.0269
Gorai.001G005000.1.A	1167	1059.36	41.4306	2.21336
Gorai.001G005000.1.D	1167	1059.36	115.569	6.17411
Gorai.001G005100.1.A	803	695.359	1	0.0813889
Gorai.001G005100.1.D	803	695.359	0	0
Gorai.001G005200.1.A	2688	2580.36	78.1495	1.71404
