target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	189.357	1.92634	0.420539
Gorai.001G000100.1.D	299	189.357	8.09109	1.76637
Gorai.001G000200.1.A	505	395.228	20.1302	2.10551
Gorai.001G000200.1.D	505	395.228	4.02605	0.421101
Gorai.001G000300.1.A	587	477.228	24.4386	2.11692
Gorai.001G000300.1.D	587	477.228	50.5279	4.37684
Gorai.001G000400.1.A	1443	1333.23	48.3333	1.49864
Gorai.001G000400.1.D	1443	1333.23	1.66667	0.0516773
Gorai.001G000500.1.A	983	873.228	65.8413	3.11692
Gorai.001G000500.1.D	983	873.228	70.1587	3.32131
Gorai.001G000600.1.A	675	565.228	0	0
Gorai.001G000600.1.D	675	565.228	0	0
Gorai.001G000700.1.A	935	825.228	0	0
Gorai.001G000700.1.D	935	825.228	0	0
Gorai.001G000800.1.A	1784	1674.23	20.8387	0.514531
Gorai.001G000800.1.D	1784	1674.23	13.1613	0.324967
Gorai.001G000900.1.A	1551	1441.23	633.111	18.1594
Gorai.001G000900.1.D	1551	1441.23	719.889	20.6485
Gorai.001G001000.1.A	1974	1864.23	115.319	2.55715
Gorai.001G001000.1.D	1974	1864.23	96.6813	2.14387
Gorai.001G001100.1.A	2591	2481.23	274.765	4.57773
Gorai.001G001100.1.D	2591	2481.23	243.235	4.05242
Gorai.001G001200.1.A	2440	2330.23	1181.51	20.9601
Gorai.001G001200.1.D	2440	2330.23	968.491	17.1812
Gorai.001G001300.1.A	2275	2165.23	1108.92	21.1716
Gorai.001G001300.1.D	2275	2165.23	704.078	13.4423
Gorai.001G001400.1.A	1869	1759.23	128.696	3.02411
Gorai.001G001400.1.D	1869	1759.23	93.3043	2.19248
Gorai.001G001500.1.A	1636	1526.23	268.962	7.28494
Gorai.001G001500.1.D	1636	1526.23	379.038	10.2664
Gorai.001G001600.1.A	2414	2304.23	328.852	5.8997
Gorai.001G001600.1.D	2414	2304.23	312.148	5.60003
Gorai.001G001700.1.A	621	511.228	0.5	0.0404306
