target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	192.064	0	0
Gorai.001G000100.1.D	299	192.064	0	0
Gorai.001G000200.1.A	505	397.723	6	0.775908
Gorai.001G000200.1.D	505	397.723	0	0
Gorai.001G000300.1.A	587	479.68	1.3653	0.146391
Gorai.001G000300.1.D	587	479.68	7.32376	0.785276
Gorai.001G000400.1.A	1443	1335.68	35	1.34774
Gorai.001G000400.1.D	1443	1335.68	0	0
Gorai.001G000500.1.A	983	875.68	12.6316	0.741912
Gorai.001G000500.1.D	983	875.68	27.3684	1.60748
Gorai.001G000600.1.A	675	567.68	0	0
Gorai.001G000600.1.D	675	567.68	0	0
Gorai.001G000700.1.A	935	827.68	0	0
Gorai.001G000700.1.D	935	827.68	0	0
Gorai.001G000800.1.A	1784	1676.68	26	0.79756
Gorai.001G000800.1.D	1784	1676.68	22	0.674858
Gorai.001G000900.1.A	1551	1443.68	528.189	18.8173
Gorai.001G000900.1.D	1551	1443.68	669.435	23.8494
Gorai.001G001000.1.A	1974	1866.68	50.4	1.38868
Gorai.001G001000.1.D	1974	1866.68	75.6	2.08301
Gorai.001G001100.1.A	2591	2483.68	240.452	4.97935
Gorai.001G001100.1.D	2591	2483.68	188.548	3.90451
Gorai.001G001200.1.A	2440	2332.68	642.511	14.1666
Gorai.001G001200.1.D	2440	2332.68	783.489	17.275
Gorai.001G001300.1.A	2275	2167.68	881.474	20.9148
Gorai.001G001300.1.D	2275	2167.68	614.526	14.5809
Gorai.001G001400.1.A	1869	1761.68	38.403	1.12119
Gorai.001G001400.1.D	1869	1761.68	44.597	1.30202
Gorai.001G001500.1.A	1636	1528.68	67.8894	2.28415
Gorai.001G001500.1.D	1636	1528.68	161.111	5.4206
Gorai.001G001600.1.A	2414	2306.68	155.422	3.46548
Gorai.001G001600.1.D	2414	2306.68	172.578	3.84804
Gorai.001G001700.1.A	621	513.68	0	0
Gorai.001G001700.1.D	621	513.68	0	0
Gorai.001G001800.1.A	1622	1514.68	38.1818	1.29651
Gorai.001G001800.1.D	1622	1514.68	69.8182	2.37076
Gorai.001G001900.1.A	1893	1785.68	7	0.20162
Gorai.001G001900.1.D	1893	1785.68	14	0.403241
Gorai.001G002000.1.A	2575	2467.68	189.471	3.94907
Gorai.001G002000.1.D	2575	2467.68	63.5286	1.3241
Gorai.001G002100.1.A	1933	1825.68	0	0
Gorai.001G002100.1.D	1933	1825.68	0	0
Gorai.001G002200.1.A	1511	1403.68	159.309	5.8373
Gorai.001G002200.1.D	1511	1403.68	164.691	6.03451
Gorai.001G002300.1.A	9038	8930.68	194.222	1.11854
Gorai.001G002300.1.D	9038	8930.68	211.778	1.21966
Gorai.001G002400.1.A	1315	1207.68	360.931	15.3714
Gorai.001G002400.1.D	1315	1207.68	516.069	21.9784
Gorai.001G002500.1.A	1371	1263.68	0	0
Gorai.001G002500.1.D	1371	1263.68	0	0
Gorai.001G002600.1.A	1892	1784.68	0	0
Gorai.001G002600.1.D	1892	1784.68	0	0
Gorai.001G002700.1.A	3129	3021.68	67.4282	1.14771
Gorai.001G002700.1.D	3129	3021.68	24.2646	0.413015
