target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	187.893	0	0
Gorai.001G000100.1.D	299	187.893	20.0801	0.589269
Gorai.001G000200.1.A	505	393.405	100.566	1.40952
Gorai.001G000200.1.D	505	393.405	29.434	0.412541
Gorai.001G000300.1.A	587	475.405	102.725	1.19143
Gorai.001G000300.1.D	587	475.405	246.289	2.85654
Gorai.001G000400.1.A	1443	1331.41	293.305	1.2147
Gorai.001G000400.1.D	1443	1331.41	5.69524	0.0235863
Gorai.001G000500.1.A	983	871.405	467.607	2.95882
Gorai.001G000500.1.D	983	871.405	612.393	3.87497
Gorai.001G000600.1.A	675	563.405	0	0
Gorai.001G000600.1.D	675	563.405	0	0
Gorai.001G000700.1.A	935	823.405	2	0.0133929
Gorai.001G000700.1.D	935	823.405	2	0.0133929
Gorai.001G000800.1.A	1784	1672.41	200.709	0.661734
Gorai.001G000800.1.D	1784	1672.41	140.291	0.462538
Gorai.001G000900.1.A	1551	1439.41	5108.08	19.5674
Gorai.001G000900.1.D	1551	1439.41	6847.47	26.2304
Gorai.001G001000.1.A	1974	1862.41	858.147	2.54066
Gorai.001G001000.1.D	1974	1862.41	1087.85	3.22073
Gorai.001G001100.1.A	2591	2479.41	2765.98	6.1512
Gorai.001G001100.1.D	2591	2479.41	2327.02	5.17502
Gorai.001G001200.1.A	2440	2328.41	9534.91	22.5796
Gorai.001G001200.1.D	2440	2328.41	8599.09	20.3635
Gorai.001G001300.1.A	2275	2163.41	12532.4	31.9416
Gorai.001G001300.1.D	2275	2163.41	7749.56	19.7514
Gorai.001G001400.1.A	1869	1757.41	755.395	2.37007
Gorai.001G001400.1.D	1869	1757.41	655.605	2.05698
Gorai.001G001500.1.A	1636	1524.41	1765.98	6.3877
Gorai.001G001500.1.D	1636	1524.41	2279.02	8.24339
Gorai.001G001600.1.A	2414	2302.41	2198.76	5.26569
Gorai.001G001600.1.D	2414	2302.41	2298.24	5.50391
Gorai.001G001700.1.A	621	509.405	2.5	0.0270605
Gorai.001G001700.1.D	621	509.405	2.5	0.0270605
Gorai.001G001800.1.A	1622	1510.41	247.795	0.904604
Gorai.001G001800.1.D	1622	1510.41	98.2046	0.358507
Gorai.001G001900.1.A	1893	1781.41	225.756	0.698771
Gorai.001G001900.1.D	1893	1781.41	127.244	0.393853
Gorai.001G002000.1.A	2575	2463.41	1529.68	3.42393
