target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	188.446	0	0
Gorai.001G000100.1.D	299	188.446	5	0.910597
Gorai.001G000200.1.A	505	394.068	21.3333	1.85793
Gorai.001G000200.1.D	505	394.068	2.66667	0.232242
Gorai.001G000300.1.A	587	476.068	16.1373	1.16333
Gorai.001G000300.1.D	587	476.068	40.0991	2.89073
Gorai.001G000400.1.A	1443	1332.07	67.5319	1.7399
Gorai.001G000400.1.D	1443	1332.07	1.46809	0.037824
Gorai.001G000500.1.A	983	872.068	93.535	3.68101
Gorai.001G000500.1.D	983	872.068	71.465	2.81246
Gorai.001G000600.1.A	675	564.068	0	0
Gorai.001G000600.1.D	675	564.068	0	0
Gorai.001G000700.1.A	935	824.068	0.5	0.0208233
Gorai.001G000700.1.D	935	824.068	0.5	0.0208233
Gorai.001G000800.1.A	1784	1673.07	46.9286	0.962646
Gorai.001G000800.1.D	1784	1673.07	26.0714	0.534803
Gorai.001G000900.1.A	1551	1440.07	770.583	18.3645
Gorai.001G000900.1.D	1551	1440.07	1023.94	24.4025
Gorai.001G001000.1.A	1974	1863.07	124.709	2.29727
Gorai.001G001000.1.D	1974	1863.07	157.291	2.89746
Gorai.001G001100.1.A	2591	2480.07	402.133	5.5648
Gorai.001G001100.1.D	2591	2480.07	351.867	4.8692
Gorai.001G001200.1.A	2440	2329.07	1381.17	20.352
Gorai.001G001200.1.D	2440	2329.07	1258.83	18.5493
Gorai.001G001300.1.A	2275	2164.07	1579.3	25.0459
Gorai.001G001300.1.D	2275	2164.07	1102.7	17.4875
Gorai.001G001400.1.A	1869	1758.07	135.692	2.64888
Gorai.001G001400.1.D	1869	1758.07	102.308	1.99717
Gorai.001G001500.1.A	1636	1525.07	230.89	5.19588
Gorai.001G001500.1.D	1636	1525.07	357.11	8.03629
Gorai.001G001600.1.A	2414	2303.07	355.403	5.29611
Gorai.001G001600.1.D	2414	2303.07	359.597	5.35861
Gorai.001G001700.1.A	621	510.068	0	0
Gorai.001G001700.1.D	621	510.068	0	0
Gorai.001G001800.1.A	1622	1511.07	39.6	0.899402
Gorai.001G001800.1.D	1622	1511.07	32.4	0.735874
Gorai.001G001900.1.A	1893	1782.07	36.875	0.710151
Gorai.001G001900.1.D	1893	1782.07	22.125	0.42609
Gorai.001G002000.1.A	2575	2464.07	306.091	4.26325
Gorai.001G002000.1.D	2575	2464.07	174.909	2.43614
Gorai.001G002100.1.A	1933	1822.07	0	0
Gorai.001G002100.1.D	1933	1822.07	0	0
Gorai.001G002200.1.A	1511	1400.07	193.001	4.73101
Gorai.001G002200.1.D	1511	1400.07	710.999	17.4286
Gorai.001G002300.1.A	9038	8927.07	711.356	2.73477
Gorai.001G002300.1.D	9038	8927.07	1068.64	4.10834
Gorai.001G002400.1.A	1315	1204.07	696.666	19.8571
Gorai.001G002400.1.D	1315	1204.07	860.334	24.5222
Gorai.001G002500.1.A	1371	1260.07	0	0
Gorai.001G002500.1.D	1371	1260.07	0	0
Gorai.001G002600.1.A	1892	1781.07	0	0
Gorai.001G002600.1.D	1892	1781.07	0	0
Gorai.001G002700.1.A	3129	3018.07	173.589	1.97394
Gorai.001G002700.1.D	3129	3018.07	9.41143	0.107021
Gorai.001G002800.1.A	1758	1647.07	12.2941	0.25617
Gorai.001G002800.1.D	1758	1647.07	6.70588	0.139729
Gorai.001G002900.1.A	3057	2946.07	0	0
Gorai.001G002900.1.D	3057	2946.07	0	0
Gorai.001G003000.1.A	2943	2832.07	0	0
