target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	194.619	1.10069	0.177874
Gorai.001G000100.1.D	299	194.619	1.0389	0.167889
Gorai.001G000200.1.A	505	400.547	31.5714	2.47898
Gorai.001G000200.1.D	505	400.547	7.42857	0.58329
Gorai.001G000300.1.A	587	482.547	11.7204	0.763896
Gorai.001G000300.1.D	587	482.547	28.0131	1.8258
Gorai.001G000400.1.A	1443	1338.55	330.943	7.77592
Gorai.001G000400.1.D	1443	1338.55	65.0571	1.5286
Gorai.001G000500.1.A	983	878.547	179.227	6.4161
Gorai.001G000500.1.D	983	878.547	68.7731	2.46199
Gorai.001G000600.1.A	675	570.547	0	0
Gorai.001G000600.1.D	675	570.547	0	0
Gorai.001G000700.1.A	935	830.547	0	0
Gorai.001G000700.1.D	935	830.547	0	0
Gorai.001G000800.1.A	1784	1679.55	80.7174	1.5115
Gorai.001G000800.1.D	1784	1679.55	13.2826	0.248728
Gorai.001G000900.1.A	1551	1446.55	670.238	14.5723
Gorai.001G000900.1.D	1551	1446.55	650.231	14.1373
Gorai.001G001000.1.A	1974	1869.55	194.606	3.2738
Gorai.001G001000.1.D	1974	1869.55	201.394	3.388
Gorai.001G001100.1.A	2591	2486.55	489.113	6.1865
Gorai.001G001100.1.D	2591	2486.55	511.887	6.47456
Gorai.001G001200.1.A	2440	2335.55	4547.36	61.2355
Gorai.001G001200.1.D	2440	2335.55	3960.64	53.3347
Gorai.001G001300.1.A	2275	2170.55	2269.48	32.8844
Gorai.001G001300.1.D	2275	2170.55	2014.52	29.1901
Gorai.001G001400.1.A	1869	1764.55	270.961	4.82955
Gorai.001G001400.1.D	1869	1764.55	257.039	4.58139
Gorai.001G001500.1.A	1636	1531.55	417.749	8.57863
Gorai.001G001500.1.D	1636	1531.55	643.251	13.2094
Gorai.001G001600.1.A	2414	2309.55	1166.96	15.8914
Gorai.001G001600.1.D	2414	2309.55	1091.04	14.8575
Gorai.001G001700.1.A	621	516.547	0	0
Gorai.001G001700.1.D	621	516.547	0	0
Gorai.001G001800.1.A	1622	1517.55	72.6154	1.50494
Gorai.001G001800.1.D	1622	1517.55	55.3846	1.14784
Gorai.001G001900.1.A	1893	1788.55	64.5565	1.1352
Gorai.001G001900.1.D	1893	1788.55	51.4435	0.904613
Gorai.001G002000.1.A	2575	2470.55	1988.05	25.3085
Gorai.001G002000.1.D	2575	2470.55	854.952	10.8838
Gorai.001G002100.1.A	1933	1828.55	5	0.0859996
Gorai.001G002100.1.D	1933	1828.55	0	0
Gorai.001G002200.1.A	1511	1406.55	261.452	5.84615
Gorai.001G002200.1.D	1511	1406.55	420.548	9.4036
Gorai.001G002300.1.A	9038	8933.55	1105.04	3.89032
Gorai.001G002300.1.D	9038	8933.55	1295.96	4.56249
Gorai.001G002400.1.A	1315	1210.55	583.777	15.1669
Gorai.001G002400.1.D	1315	1210.55	811.223	21.0761
Gorai.001G002500.1.A	1371	1266.55	1.21053	0.0300598
Gorai.001G002500.1.D	1371	1266.55	44.7895	1.11221
Gorai.001G002600.1.A	1892	1787.55	4	0.0703777
Gorai.001G002600.1.D	1892	1787.55	0	0
Gorai.001G002700.1.A	3129	3024.55	442.54	4.60177
Gorai.001G002700.1.D	3129	3024.55	23.46	0.243949
Gorai.001G002800.1.A	1758	1653.55	2.14286	0.0407577
Gorai.001G002800.1.D	1758	1653.55	12.8571	0.244546
Gorai.001G002900.1.A	3057	2952.55	0	0
Gorai.001G002900.1.D	3057	2952.55	0	0
Gorai.001G003000.1.A	2943	2838.55	0	0
Gorai.001G003000.1.D	2943	2838.55	0	0
