target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	194.681	2.63187	0.340655
Gorai.001G000100.1.D	299	194.681	4.10915	0.531866
Gorai.001G000200.1.A	505	400.525	22.6727	1.42642
Gorai.001G000200.1.D	505	400.525	6.8018	0.427926
Gorai.001G000300.1.A	587	482.525	10.9432	0.571474
Gorai.001G000300.1.D	587	482.525	27.3579	1.42868
Gorai.001G000400.1.A	1443	1338.52	38	0.71537
Gorai.001G000400.1.D	1443	1338.52	0	0
Gorai.001G000500.1.A	983	878.525	100.311	2.87717
Gorai.001G000500.1.D	983	878.525	69.6894	1.99888
Gorai.001G000600.1.A	675	570.525	0	0
Gorai.001G000600.1.D	675	570.525	0	0
Gorai.001G000700.1.A	935	830.525	0.5	0.0151702
Gorai.001G000700.1.D	935	830.525	0.5	0.0151702
Gorai.001G000800.1.A	1784	1679.52	89.5743	1.34391
Gorai.001G000800.1.D	1784	1679.52	128.426	1.92681
Gorai.001G000900.1.A	1551	1446.52	1163.24	20.2636
Gorai.001G000900.1.D	1551	1446.52	1625.33	28.3132
Gorai.001G001000.1.A	1974	1869.52	129.379	1.74384
Gorai.001G001000.1.D	1974	1869.52	205.621	2.77146
Gorai.001G001100.1.A	2591	2486.52	529.939	5.3704
Gorai.001G001100.1.D	2591	2486.52	372.061	3.77047
Gorai.001G001200.1.A	2440	2335.52	2203.57	23.7747
Gorai.001G001200.1.D	2440	2335.52	1979.43	21.3565
Gorai.001G001300.1.A	2275	2170.52	1972.79	22.9028
Gorai.001G001300.1.D	2275	2170.52	1536.21	17.8345
Gorai.001G001400.1.A	1869	1764.52	105.509	1.50673
Gorai.001G001400.1.D	1869	1764.52	88.4912	1.26371
Gorai.001G001500.1.A	1636	1531.52	318.78	5.24494
Gorai.001G001500.1.D	1636	1531.52	509.22	8.37828
Gorai.001G001600.1.A	2414	2309.52	383.415	4.18331
Gorai.001G001600.1.D	2414	2309.52	428.585	4.67614
Gorai.001G001700.1.A	621	516.525	0	0
Gorai.001G001700.1.D	621	516.525	0	0
