target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	188.553	0	0
Gorai.001G000100.1.D	299	188.553	2	0.352133
Gorai.001G000200.1.A	505	394.158	23.8763	2.01097
Gorai.001G000200.1.D	505	394.158	10.6117	0.893765
Gorai.001G000300.1.A	587	476.158	21.9073	1.52738
Gorai.001G000300.1.D	587	476.158	55.5902	3.87576
Gorai.001G000400.1.A	1443	1332.16	54	1.3457
Gorai.001G000400.1.D	1443	1332.16	0	0
Gorai.001G000500.1.A	983	872.158	109.318	4.16109
Gorai.001G000500.1.D	983	872.158	129.682	4.9362
Gorai.001G000600.1.A	675	564.158	0	0
Gorai.001G000600.1.D	675	564.158	0	0
Gorai.001G000700.1.A	935	824.158	1.5	0.0604213
Gorai.001G000700.1.D	935	824.158	1.5	0.0604213
Gorai.001G000800.1.A	1784	1673.16	36	0.714291
Gorai.001G000800.1.D	1784	1673.16	36	0.714291
Gorai.001G000900.1.A	1551	1440.16	1013.14	23.3544
Gorai.001G000900.1.D	1551	1440.16	1426.33	32.8792
Gorai.001G001000.1.A	1974	1863.16	135.439	2.41325
Gorai.001G001000.1.D	1974	1863.16	185.561	3.30634
Gorai.001G001100.1.A	2591	2480.16	671.64	8.99015
Gorai.001G001100.1.D	2591	2480.16	605.36	8.10296
Gorai.001G001200.1.A	2440	2329.16	1586.69	22.6153
Gorai.001G001200.1.D	2440	2329.16	1680.31	23.9497
Gorai.001G001300.1.A	2275	2164.16	3146.41	48.2654
Gorai.001G001300.1.D	2275	2164.16	1920.59	29.4615
Gorai.001G001400.1.A	1869	1758.16	124.608	2.35287
Gorai.001G001400.1.D	1869	1758.16	139.392	2.63202
Gorai.001G001500.1.A	1636	1525.16	348.423	7.58406
Gorai.001G001500.1.D	1636	1525.16	402.577	8.76281
Gorai.001G001600.1.A	2414	2303.16	369.561	5.32687
Gorai.001G001600.1.D	2414	2303.16	361.439	5.20979
Gorai.001G001700.1.A	621	510.158	0	0
Gorai.001G001700.1.D	621	510.158	0	0
Gorai.001G001800.1.A	1622	1511.16	48.6	1.06767
Gorai.001G001800.1.D	1622	1511.16	5.4	0.11863
Gorai.001G001900.1.A	1893	1782.16	44.3438	0.82603
Gorai.001G001900.1.D	1893	1782.16	21.6562	0.40341
Gorai.001G002000.1.A	2575	2464.16	236.276	3.18318
Gorai.001G002000.1.D	2575	2464.16	193.724	2.6099
Gorai.001G002100.1.A	1933	1822.16	0	0
Gorai.001G002100.1.D	1933	1822.16	0	0
Gorai.001G002200.1.A	1511	1400.16	164.416	3.89831
Gorai.001G002200.1.D	1511	1400.16	709.584	16.8243
Gorai.001G002300.1.A	9038	8927.16	1157.88	4.30584
Gorai.001G002300.1.D	9038	8927.16	1775.12	6.60123
Gorai.001G002400.1.A	1315	1204.16	802.155	22.1149
Gorai.001G002400.1.D	1315	1204.16	857.845	23.6502
Gorai.001G002500.1.A	1371	1260.16	1	0.0263442
Gorai.001G002500.1.D	1371	1260.16	0	0
Gorai.001G002600.1.A	1892	1781.16	0	0
Gorai.001G002600.1.D	1892	1781.16	0	0
Gorai.001G002700.1.A	3129	3018.16	87.55	0.962994
Gorai.001G002700.1.D	3129	3018.16	15.45	0.16994
Gorai.001G002800.1.A	1758	1647.16	7.7	0.15519
Gorai.001G002800.1.D	1758	1647.16	3.3	0.0665102
Gorai.001G002900.1.A	3057	2946.16	0	0
Gorai.001G002900.1.D	3057	2946.16	0	0
Gorai.001G003000.1.A	2943	2832.16	0	0
Gorai.001G003000.1.D	2943	2832.16	0	0
Gorai.001G003100.1.A	4194	4083.16	8.47368	0.0688947
Gorai.001G003100.1.D	4194	4083.16	60.5263	0.492105
Gorai.001G003200.1.A	2367	2256.16	6.16279	0.0906812
Gorai.001G003200.1.D	2367	2256.16	46.8372	0.689177
Gorai.001G003300.1.A	2132	2021.16	1175.43	19.3066
Gorai.001G003300.1.D	2132	2021.16	776.979	12.762
Gorai.001G003400.1.A	496	385.158	205.952	17.7516
Gorai.001G003400.1.D	496	385.158	5.04785	0.435088
