target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	197.212	0	0
Gorai.001G000100.1.D	299	197.212	1	0.153418
Gorai.001G000200.1.A	505	403.171	6	0.450268
Gorai.001G000200.1.D	505	403.171	2	0.150089
Gorai.001G000300.1.A	587	485.171	5.68367	0.354441
Gorai.001G000300.1.D	587	485.171	20.8401	1.29962
Gorai.001G000400.1.A	1443	1341.17	36	0.812135
Gorai.001G000400.1.D	1443	1341.17	0	0
Gorai.001G000500.1.A	983	881.171	68.2626	2.34386
Gorai.001G000500.1.D	983	881.171	40.7374	1.39876
Gorai.001G000600.1.A	675	573.171	0	0
Gorai.001G000600.1.D	675	573.171	0	0
Gorai.001G000700.1.A	935	833.171	1	0.0363141
Gorai.001G000700.1.D	935	833.171	1	0.0363141
Gorai.001G000800.1.A	1784	1682.17	69.015	1.24132
Gorai.001G000800.1.D	1784	1682.17	67.985	1.22279
Gorai.001G000900.1.A	1551	1449.17	995.915	20.7928
Gorai.001G000900.1.D	1551	1449.17	1431.08	29.8783
Gorai.001G001000.1.A	1974	1872.17	137.053	2.2149
Gorai.001G001000.1.D	1974	1872.17	194.947	3.1505
Gorai.001G001100.1.A	2591	2489.17	481.455	5.85209
Gorai.001G001100.1.D	2591	2489.17	371.545	4.51613
Gorai.001G001200.1.A	2440	2338.17	2271.43	29.3922
Gorai.001G001200.1.D	2440	2338.17	2133.57	27.6084
Gorai.001G001300.1.A	2275	2173.17	2128.24	29.6304
Gorai.001G001300.1.D	2275	2173.17	1478.76	20.5879
Gorai.001G001400.1.A	1869	1767.17	103.159	1.76619
Gorai.001G001400.1.D	1869	1767.17	97.8413	1.67515
Gorai.001G001500.1.A	1636	1534.17	238.948	4.71237
Gorai.001G001500.1.D	1636	1534.17	370.052	7.29792
Gorai.001G001600.1.A	2414	2312.17	500.308	6.54677
Gorai.001G001600.1.D	2414	2312.17	422.692	5.53113
Gorai.001G001700.1.A	621	519.171	0.5	0.0291386
Gorai.001G001700.1.D	621	519.171	0.5	0.0291386
Gorai.001G001800.1.A	1622	1520.17	47.2336	0.940089
Gorai.001G001800.1.D	1622	1520.17	85.7664	1.707
Gorai.001G001900.1.A	1893	1791.17	26.1628	0.441933
Gorai.001G001900.1.D	1893	1791.17	18.8372	0.318192
Gorai.001G002000.1.A	2575	2473.17	383.877	4.69621
Gorai.001G002000.1.D	2575	2473.17	249.123	3.04769
Gorai.001G002100.1.A	1933	1831.17	0	0
Gorai.001G002100.1.D	1933	1831.17	0	0
Gorai.001G002200.1.A	1511	1409.17	243.353	5.22496
Gorai.001G002200.1.D	1511	1409.17	544.647	11.694
Gorai.001G002300.1.A	9038	8936.17	663.329	2.24588
Gorai.001G002300.1.D	9038	8936.17	848.671	2.87341
Gorai.001G002400.1.A	1315	1213.17	798.852	19.923
Gorai.001G002400.1.D	1315	1213.17	877.148	21.8756
Gorai.001G002500.1.A	1371	1269.17	0	0
Gorai.001G002500.1.D	1371	1269.17	2	0.0476782
Gorai.001G002600.1.A	1892	1790.17	0	0
Gorai.001G002600.1.D	1892	1790.17	0	0
Gorai.001G002700.1.A	3129	3027.17	149.472	1.49394
Gorai.001G002700.1.D	3129	3027.17	97.5279	0.974769
Gorai.001G002800.1.A	1758	1656.17	6.6	0.120573
Gorai.001G002800.1.D	1758	1656.17	4.4	0.0803817
Gorai.001G002900.1.A	3057	2955.17	0	0
Gorai.001G002900.1.D	3057	2955.17	0	0
Gorai.001G003000.1.A	2943	2841.17	0	0
Gorai.001G003000.1.D	2943	2841.17	0	0
Gorai.001G003100.1.A	4194	4092.17	7.91304	0.0585059
Gorai.001G003100.1.D	4194	4092.17	18.087	0.133728
Gorai.001G003200.1.A	2367	2265.17	20.1837	0.269594
Gorai.001G003200.1.D	2367	2265.17	315.816	4.21836
Gorai.001G003300.1.A	2132	2030.17	977.414	14.5665
Gorai.001G003300.1.D	2132	2030.17	654.586	9.75538
Gorai.001G003400.1.A	496	394.171	403.672	30.9851
Gorai.001G003400.1.D	496	394.171	157.328	12.0762
Gorai.001G003500.1.A	2044	1942.17	137.746	2.14586
Gorai.001G003500.1.D	2044	1942.17	163.254	2.54324
Gorai.001G003600.1.A	2311	2209.17	18.4949	0.253299
Gorai.001G003600.1.D	2311	2209.17	100.613	1.37795
Gorai.001G003700.1.A	2036	1934.17	684.187	10.7026
Gorai.001G003700.1.D	2036	1934.17	755.813	11.823
Gorai.001G003800.1.A	1186	1084.17	0	0
Gorai.001G003800.1.D	1186	1084.17	3	0.0837208
Gorai.001G003900.1.A	1768	1666.17	0	0
Gorai.001G003900.1.D	1768	1666.17	0	0
Gorai.001G004000.1.A	2980	2878.17	2310.18	24.2851
Gorai.001G004000.1.D	2980	2878.17	3742.82	39.3452
Gorai.001G004100.1.A	1773	1671.17	0	0
Gorai.001G004100.1.D	1773	1671.17	0	0
Gorai.001G004200.1.A	1672	1570.17	416.058	8.01709
Gorai.001G004200.1.D	1672	1570.17	487.942	9.40224
Gorai.001G004300.1.A	1755	1653.17	0	0
Gorai.001G004300.1.D	1755	1653.17	0	0
Gorai.001G004400.1.A	1633	1531.17	0	0
Gorai.001G004400.1.D	1633	1531.17	3	0.0592799
Gorai.001G004500.1.A	2100	1998.17	287.07	4.34675
Gorai.001G004500.1.D	2100	1998.17	403.93	6.11623
Gorai.001G004600.1.A	554	452.171	54	3.61327
Gorai.001G004600.1.D	554	452.171	0	0
Gorai.001G004700.1.A	773	671.171	0	0
Gorai.001G004700.1.D	773	671.171	1	0.0450792
Gorai.001G004800.1.A	1302	1200.17	113.779	2.86833
Gorai.001G004800.1.D	1302	1200.17	201.221	5.0727
Gorai.001G004900.1.A	694	592.171	179.741	9.18352
Gorai.001G004900.1.D	694	592.171	31.2593	1.59713
Gorai.001G005000.1.A	1167	1065.17	94.7143	2.69033
Gorai.001G005000.1.D	1167	1065.17	22.2857	0.633019
Gorai.001G005100.1.A	803	701.171	0	0
Gorai.001G005100.1.D	803	701.171	0	0
Gorai.001G005200.1.A	2688	2586.17	544.583	6.37114
Gorai.001G005200.1.D	2688	2586.17	419.417	4.9068
Gorai.001G005300.1.A	1090	988.171	1	0.0306181
Gorai.001G005300.1.D	1090	988.171	0	0
Gorai.001G005400.1.A	1650	1548.17	1	0.019543
Gorai.001G005400.1.D	1650	1548.17	1	0.019543
Gorai.001G005500.1.A	1881	1779.17	1.15686	0.0196732
Gorai.001G005500.1.D	1881	1779.17	116.843	1.98699
Gorai.001G005600.1.A	2246	2144.17	430.919	6.0806
Gorai.001G005600.1.D	2246	2144.17	278.081	3.92393
Gorai.001G005700.1.A	2563	2461.17	1106.12	13.5979
Gorai.001G005700.1.D	2563	2461.17	644.878	7.92767
Gorai.001G005800.1.A	1320	1218.17	373.214	9.26957
Gorai.001G005800.1.D	1320	1218.17	310.786	7.71903
Gorai.001G005900.1.A	2902	2800.17	42.5871	0.460154
Gorai.001G005900.1.D	2902	2800.17	118.413	1.27945
Gorai.001G006000.1.A	2535	2433.17	26.5385	0.329999
Gorai.001G006000.1.D	2535	2433.17	3.46154	0.0430434
Gorai.001G006100.1.A	2524	2422.17	43.1569	0.539082
