target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	197.54	0	0
Gorai.001G000100.1.D	299	197.54	0	0
Gorai.001G000200.1.A	505	403.518	8	0.499883
Gorai.001G000200.1.D	505	403.518	4	0.249941
Gorai.001G000300.1.A	587	485.518	5.83447	0.302996
Gorai.001G000300.1.D	587	485.518	17.5034	0.908989
Gorai.001G000400.1.A	1443	1341.52	79	1.48481
Gorai.001G000400.1.D	1443	1341.52	0	0
Gorai.001G000500.1.A	983	881.518	128.308	3.66999
Gorai.001G000500.1.D	983	881.518	86.5821	2.4765
Gorai.001G000600.1.A	675	573.518	0	0
Gorai.001G000600.1.D	675	573.518	0	0
Gorai.001G000700.1.A	935	833.518	0.5	0.015125
Gorai.001G000700.1.D	935	833.518	0.5	0.015125
Gorai.001G000800.1.A	1784	1682.52	237.144	3.5538
Gorai.001G000800.1.D	1784	1682.52	465.856	6.98125
Gorai.001G000900.1.A	1551	1449.52	1440.47	25.0567
Gorai.001G000900.1.D	1551	1449.52	1687.26	29.3494
Gorai.001G001000.1.A	1974	1872.52	204.417	2.75253
Gorai.001G001000.1.D	1974	1872.52	331.583	4.46486
Gorai.001G001100.1.A	2591	2489.52	658.363	6.66794
Gorai.001G001100.1.D	2591	2489.52	444.637	4.50331
Gorai.001G001200.1.A	2440	2338.52	3436.16	37.0487
Gorai.001G001200.1.D	2440	2338.52	3613.84	38.9646
Gorai.001G001300.1.A	2275	2173.52	2723.22	31.5908
Gorai.001G001300.1.D	2275	2173.52	2120.78	24.6022
Gorai.001G001400.1.A	1869	1767.52	145.737	2.07897
Gorai.001G001400.1.D	1869	1767.52	107.263	1.53012
Gorai.001G001500.1.A	1636	1534.52	318.667	5.23608
Gorai.001G001500.1.D	1636	1534.52	637.333	10.4722
Gorai.001G001600.1.A	2414	2312.52	669.45	7.29918
Gorai.001G001600.1.D	2414	2312.52	654.55	7.13672
Gorai.001G001700.1.A	621	519.518	1.5	0.0728001
Gorai.001G001700.1.D	621	519.518	1.5	0.0728001
Gorai.001G001800.1.A	1622	1520.52	59.1429	0.980736
Gorai.001G001800.1.D	1622	1520.52	78.8571	1.30765
Gorai.001G001900.1.A	1893	1791.52	26.3415	0.370732
Gorai.001G001900.1.D	1893	1791.52	18.6585	0.262602
Gorai.001G002000.1.A	2575	2473.52	755.701	7.70329
Gorai.001G002000.1.D	2575	2473.52	294.299	2.99996
Gorai.001G002100.1.A	1933	1831.52	0	0
Gorai.001G002100.1.D	1933	1831.52	0	0
Gorai.001G002200.1.A	1511	1409.52	436.077	7.8007
Gorai.001G002200.1.D	1511	1409.52	491.923	8.7997
Gorai.001G002300.1.A	9038	8936.52	805.528	2.27276
Gorai.001G002300.1.D	9038	8936.52	723.472	2.04124
Gorai.001G002400.1.A	1315	1213.52	1073.45	22.3037
Gorai.001G002400.1.D	1315	1213.52	1476.55	30.6792
Gorai.001G002500.1.A	1371	1269.52	0	0
Gorai.001G002500.1.D	1371	1269.52	0	0
Gorai.001G002600.1.A	1892	1790.52	5	0.0704097
Gorai.001G002600.1.D	1892	1790.52	2	0.0281639
Gorai.001G002700.1.A	3129	3027.52	387.764	3.2294
Gorai.001G002700.1.D	3129	3027.52	235.491	1.96124
Gorai.001G002800.1.A	1758	1656.52	5	0.0761053
Gorai.001G002800.1.D	1758	1656.52	0	0
Gorai.001G002900.1.A	3057	2955.52	0	0
Gorai.001G002900.1.D	3057	2955.52	0	0
Gorai.001G003000.1.A	2943	2841.52	0	0
Gorai.001G003000.1.D	2943	2841.52	0	0
Gorai.001G003100.1.A	4194	4092.52	13.4483	0.0828547
Gorai.001G003100.1.D	4194	4092.52	25.5517	0.157424
Gorai.001G003200.1.A	2367	2265.52	31.5816	0.351486
Gorai.001G003200.1.D	2367	2265.52	587.418	6.53764
Gorai.001G003300.1.A	2132	2030.52	2347.09	29.145
Gorai.001G003300.1.D	2132	2030.52	998.098	12.3939
Gorai.001G003400.1.A	496	394.518	677.415	43.2941
Gorai.001G003400.1.D	496	394.518	57.5855	3.68034
Gorai.001G003500.1.A	2044	1942.52	420.772	5.46164
Gorai.001G003500.1.D	2044	1942.52	369.228	4.79259
Gorai.001G003600.1.A	2311	2209.52	31.5813	0.36039
Gorai.001G003600.1.D	2311	2209.52	144.531	1.64932
Gorai.001G003700.1.A	2036	1934.52	854.262	11.1342
Gorai.001G003700.1.D	2036	1934.52	1416.74	18.4654
Gorai.001G003800.1.A	1186	1084.52	16.0714	0.373645
Gorai.001G003800.1.D	1186	1084.52	13.9286	0.323826
Gorai.001G003900.1.A	1768	1666.52	0	0
Gorai.001G003900.1.D	1768	1666.52	2	0.0302595
Gorai.001G004000.1.A	2980	2878.52	2134.93	18.7006
Gorai.001G004000.1.D	2980	2878.52	3335.07	29.2131
Gorai.001G004100.1.A	1773	1671.52	0	0
Gorai.001G004100.1.D	1773	1671.52	0	0
Gorai.001G004200.1.A	1672	1570.52	694.354	11.1475
Gorai.001G004200.1.D	1672	1570.52	778.646	12.5008
Gorai.001G004300.1.A	1755	1653.52	0	0
Gorai.001G004300.1.D	1755	1653.52	0	0
Gorai.001G004400.1.A	1633	1531.52	0	0
Gorai.001G004400.1.D	1633	1531.52	5	0.0823169
Gorai.001G004500.1.A	2100	1998.52	384.656	4.85295
Gorai.001G004500.1.D	2100	1998.52	684.344	8.63391
Gorai.001G004600.1.A	554	452.518	142.737	7.95319
Gorai.001G004600.1.D	554	452.518	1.26316	0.0703822
Gorai.001G004700.1.A	773	671.518	0	0
Gorai.001G004700.1.D	773	671.518	2	0.0750954
Gorai.001G004800.1.A	1302	1200.52	95.7364	2.01071
Gorai.001G004800.1.D	1302	1200.52	294.264	6.18029
Gorai.001G004900.1.A	694	592.518	354.556	15.0878
Gorai.001G004900.1.D	694	592.518	73.4438	3.12532
Gorai.001G005000.1.A	1167	1065.52	230.126	5.44561
Gorai.001G005000.1.D	1167	1065.52	61.8736	1.46415
Gorai.001G005100.1.A	803	701.518	2	0.071884
Gorai.001G005100.1.D	803	701.518	0	0
Gorai.001G005200.1.A	2688	2586.52	664.004	6.47286
Gorai.001G005200.1.D	2688	2586.52	363.996	3.54832
Gorai.001G005300.1.A	1090	988.518	6.42857	0.163973
Gorai.001G005300.1.D	1090	988.518	2.57143	0.065589
Gorai.001G005400.1.A	1650	1548.52	6.28571	0.102348
Gorai.001G005400.1.D	1650	1548.52	15.7143	0.25587
Gorai.001G005500.1.A	1881	1779.52	0	0
Gorai.001G005500.1.D	1881	1779.52	108	1.53025
Gorai.001G005600.1.A	2246	2144.52	956.757	11.249
Gorai.001G005600.1.D	2246	2144.52	689.243	8.10371
Gorai.001G005700.1.A	2563	2461.52	2758.97	28.2608
Gorai.001G005700.1.D	2563	2461.52	2090.03	21.4087
Gorai.001G005800.1.A	1320	1218.52	594.498	12.3015
Gorai.001G005800.1.D	1320	1218.52	442.502	9.1564
Gorai.001G005900.1.A	2902	2800.52	25.1339	0.226288
Gorai.001G005900.1.D	2902	2800.52	107.866	0.971154
Gorai.001G006000.1.A	2535	2433.52	1.5	0.0155417
Gorai.001G006000.1.D	2535	2433.52	1.5	0.0155417
Gorai.001G006100.1.A	2524	2422.52	27	0.28102
Gorai.001G006100.1.D	2524	2422.52	45	0.468367
Gorai.001G006200.1.A	2724	2622.52	117.396	1.1287
Gorai.001G006200.1.D	2724	2622.52	206.618	1.98651
Gorai.001G006300.1.A	817	715.518	90.1295	3.17605
Gorai.001G006300.1.D	817	715.518	53.8705	1.89833
Gorai.001G006400.1.A	2609	2507.52	0	0
Gorai.001G006400.1.D	2609	2507.52	24	0.241328
Gorai.001G006500.1.A	2379	2277.52	23.7797	0.26326
Gorai.001G006500.1.D	2379	2277.52	37.2203	0.412059
Gorai.001G006600.1.A	1814	1712.52	1523.11	22.4253
Gorai.001G006600.1.D	1814	1712.52	1298.89	19.1239
Gorai.001G006700.1.A	1234	1132.52	525	11.6884
Gorai.001G006700.1.D	1234	1132.52	0	0
Gorai.001G006800.1.A	663	561.518	182.585	8.19868
Gorai.001G006800.1.D	663	561.518	92.579	4.15709
Gorai.001G006900.1.A	321	219.54	1.29594	0.148838
Gorai.001G006900.1.D	321	219.54	0	0
Gorai.001G007000.1.A	2302	2200.52	39.1476	0.44856
Gorai.001G007000.1.D	2302	2200.52	21.3532	0.244669
Gorai.001G007100.1.A	1885	1783.52	80.0526	1.13172
Gorai.001G007100.1.D	1885	1783.52	88.9474	1.25747
Gorai.001G007200.1.A	1096	994.518	197.02	4.99504
Gorai.001G007200.1.D	1096	994.518	142.98	3.62497
Gorai.001G007300.1.A	711	609.518	0	0
Gorai.001G007300.1.D	711	609.518	9	0.372304
Gorai.001G007400.1.A	2197	2095.52	406.396	4.88989
Gorai.001G007400.1.D	2197	2095.52	44.6044	0.536695
Gorai.001G007500.1.A	1448	1346.52	239.417	4.48316
Gorai.001G007500.1.D	1448	1346.52	272.583	5.1042
Gorai.001G007600.1.A	3680	3578.52	227.104	1.60016
Gorai.001G007600.1.D	3680	3578.52	161.896	1.14071
Gorai.001G007700.1.A	1128	1026.52	0	0
Gorai.001G007700.1.D	1128	1026.52	0	0
Gorai.001G007800.1.A	1533	1431.52	3	0.0528403
Gorai.001G007800.1.D	1533	1431.52	0	0
Gorai.001G007900.1.A	2493	2391.52	78.89	0.831744
Gorai.001G007900.1.D	2493	2391.52	264.11	2.78453
Gorai.001G008000.1.A	1954	1852.52	0	0
Gorai.001G008000.1.D	1954	1852.52	59	0.803028
Gorai.001G008100.1.A	1792	1690.52	74	1.10371
Gorai.001G008100.1.D	1792	1690.52	17	0.253554
Gorai.001G008200.1.A	2931	2829.52	1	0.00891105
Gorai.001G008200.1.D	2931	2829.52	0	0
Gorai.001G008300.1.A	1060	958.518	0	0
Gorai.001G008300.1.D	1060	958.518	0	0
Gorai.001G008400.1.A	1580	1478.52	0	0
Gorai.001G008400.1.D	1580	1478.52	0	0
Gorai.001G008500.1.A	1876	1774.52	12.775	0.181519
Gorai.001G008500.1.D	1876	1774.52	60.225	0.855732
Gorai.001G008600.1.A	793	691.518	0	0
Gorai.001G008600.1.D	793	691.518	72	2.62525
Gorai.001G008700.1.A	1049	947.518	4	0.106442
Gorai.001G008700.1.D	1049	947.518	3	0.0798316
Gorai.001G008800.1.A	3497	3395.52	265.807	1.97379
Gorai.001G008800.1.D	3497	3395.52	158.193	1.17469
Gorai.001G008900.1.A	2258	2156.52	695.522	8.13203
Gorai.001G008900.1.D	2258	2156.52	28.4781	0.332965
Gorai.001G009000.1.A	2376	2274.52	4	0.0443416
Gorai.001G009000.1.D	2376	2274.52	0	0
Gorai.001G009100.1.A	883	781.518	4	0.129051
Gorai.001G009100.1.D	883	781.518	0	0
Gorai.001G009200.1.A	1709	1607.52	10	0.15685
Gorai.001G009200.1.D	1709	1607.52	0	0
Gorai.001G009300.1.A	1797	1695.52	2283.56	33.9587
Gorai.001G009300.1.D	1797	1695.52	1423.44	21.1679
Gorai.001G009400.1.A	1505	1403.52	560.75	10.0738
Gorai.001G009400.1.D	1505	1403.52	70.2505	1.26204
Gorai.001G009500.1.A	667	565.518	11386.5	507.675
Gorai.001G009500.1.D	667	565.518	6365.47	283.809
Gorai.001G009600.1.A	674	572.518	0	0
Gorai.001G009600.1.D	674	572.518	0	0
Gorai.001G009700.1.A	1176	1074.52	111	2.60466
Gorai.001G009700.1.D	1176	1074.52	0	0
Gorai.001G009800.1.A	1830	1728.52	1089.08	15.8865
Gorai.001G009800.1.D	1830	1728.52	405.92	5.92118
Gorai.001G009900.1.A	1458	1356.52	1011.42	18.7996
Gorai.001G009900.1.D	1458	1356.52	96.5785	1.79513
Gorai.001G010000.1.A	1062	960.518	1	0.0262504
Gorai.001G010000.1.D	1062	960.518	0	0
Gorai.001G010100.1.A	2313	2211.52	96.2447	1.09731
Gorai.001G010100.1.D	2313	2211.52	121.755	1.38816
Gorai.001G010200.1.A	982	880.518	65.8359	1.88524
Gorai.001G010200.1.D	982	880.518	93.1641	2.66779
Gorai.001G010300.1.A	1149	1047.52	1474.8	35.4988
Gorai.001G010300.1.D	1149	1047.52	2002.69	48.2052
Gorai.001G010400.1.A	466	364.518	0	0
Gorai.001G010400.1.D	466	364.518	0	0
Gorai.001G010500.1.A	3352	3250.52	62.2727	0.483044
Gorai.001G010500.1.D	3352	3250.52	74.7273	0.579653
Gorai.001G010600.1.A	723	621.518	1949.66	79.0945
Gorai.001G010600.1.D	723	621.518	1285.34	52.1441
Gorai.001G010700.1.A	1332	1230.52	0	0
Gorai.001G010700.1.D	1332	1230.52	0	0
Gorai.001G010800.1.A	1412	1310.52	3147.77	60.5621
Gorai.001G010800.1.D	1412	1310.52	5958.23	114.635
Gorai.001G010900.1.A	2011	1909.52	450.941	5.95439
Gorai.001G010900.1.D	2011	1909.52	308.059	4.06772
Gorai.001G011000.1.A	1692	1590.52	163.761	2.59605
Gorai.001G011000.1.D	1692	1590.52	115.239	1.82685
Gorai.001G011100.1.A	1287	1185.52	4082.79	86.8341
Gorai.001G011100.1.D	1287	1185.52	11834.2	251.694
Gorai.001G011200.1.A	1133	1031.52	15	0.366653
Gorai.001G011200.1.D	1133	1031.52	0	0
