target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	191.204	0	0
Gorai.001G000100.1.D	299	191.204	0	0
Gorai.001G000200.1.A	505	397.139	8.58837	1.47649
Gorai.001G000200.1.D	505	397.139	0	0
Gorai.001G000300.1.A	587	479.139	2.76582	0.394116
Gorai.001G000300.1.D	587	479.139	16.3998	2.33689
Gorai.001G000400.1.A	1443	1334.98	23	1.17629
Gorai.001G000400.1.D	1443	1334.98	0	0
Gorai.001G000500.1.A	983	874.976	40.1897	3.13602
Gorai.001G000500.1.D	983	874.976	22.8103	1.77991
Gorai.001G000600.1.A	675	567.139	0	0
Gorai.001G000600.1.D	675	567.139	0	0
Gorai.001G000700.1.A	935	827.139	0	0
Gorai.001G000700.1.D	935	827.139	0	0
Gorai.001G000800.1.A	1784	1675.98	13	0.529587
Gorai.001G000800.1.D	1784	1675.98	7	0.285162
Gorai.001G000900.1.A	1551	1442.98	204.898	9.69481
Gorai.001G000900.1.D	1551	1442.98	296.102	14.0102
Gorai.001G001000.1.A	1974	1865.98	57.566	2.10631
Gorai.001G001000.1.D	1974	1865.98	55.434	2.0283
Gorai.001G001100.1.A	2591	2482.98	155.544	4.27704
Gorai.001G001100.1.D	2591	2482.98	100.456	2.76225
Gorai.001G001200.1.A	2440	2331.98	624.673	18.289
Gorai.001G001200.1.D	2440	2331.98	677.327	19.8306
Gorai.001G001300.1.A	2275	2166.98	478.21	15.067
Gorai.001G001300.1.D	2275	2166.98	450.79	14.203
Gorai.001G001400.1.A	1869	1760.98	62.0781	2.40684
Gorai.001G001400.1.D	1869	1760.98	74.9219	2.9048
Gorai.001G001500.1.A	1636	1527.98	77.3036	3.45418
Gorai.001G001500.1.D	1636	1527.98	156.696	7.00171
Gorai.001G001600.1.A	2414	2305.98	150.244	4.4484
Gorai.001G001600.1.D	2414	2305.98	201.756	5.97356
Gorai.001G001700.1.A	621	513.139	0	0
Gorai.001G001700.1.D	621	513.139	0	0
Gorai.001G001800.1.A	1622	1513.98	18.56	0.83699
Gorai.001G001800.1.D	1622	1513.98	39.44	1.7786
Gorai.001G001900.1.A	1893	1784.98	8	0.305998
Gorai.001G001900.1.D	1893	1784.98	8	0.305998
Gorai.001G002000.1.A	2575	2466.98	211.047	5.84086
Gorai.001G002000.1.D	2575	2466.98	83.9526	2.32343
Gorai.001G002100.1.A	1933	1824.98	0	0
Gorai.001G002100.1.D	1933	1824.98	0	0
Gorai.001G002200.1.A	1511	1402.98	80.8373	3.9339
Gorai.001G002200.1.D	1511	1402.98	108.163	5.26367
Gorai.001G002300.1.A	9038	8929.98	107.96	0.82542
Gorai.001G002300.1.D	9038	8929.98	109.04	0.833674
Gorai.001G002400.1.A	1315	1206.98	92.7692	5.24767
Gorai.001G002400.1.D	1315	1206.98	108.231	6.12228
Gorai.001G002500.1.A	1371	1262.98	0	0
Gorai.001G002500.1.D	1371	1262.98	0	0
Gorai.001G002600.1.A	1892	1783.98	0	0
Gorai.001G002600.1.D	1892	1783.98	0	0
Gorai.001G002700.1.A	3129	3020.98	113.116	2.55646
Gorai.001G002700.1.D	3129	3020.98	9.88393	0.22338
Gorai.001G002800.1.A	1758	1649.98	1	0.0413794
Gorai.001G002800.1.D	1758	1649.98	3	0.124138
Gorai.001G002900.1.A	3057	2948.98	0	0
Gorai.001G002900.1.D	3057	2948.98	0	0
Gorai.001G003000.1.A	2943	2834.98	0	0
Gorai.001G003000.1.D	2943	2834.98	0	0
Gorai.001G003100.1.A	4194	4085.98	0	0
Gorai.001G003100.1.D	4194	4085.98	5	0.0835479
Gorai.001G003200.1.A	2367	2258.98	23.8209	0.719959
Gorai.001G003200.1.D	2367	2258.98	144.179	4.35765
Gorai.001G003300.1.A	2132	2023.98	284.405	9.59387
Gorai.001G003300.1.D	2132	2023.98	334.595	11.2869
Gorai.001G003400.1.A	496	388.139	0	0
Gorai.001G003400.1.D	496	388.139	0	0
Gorai.001G003500.1.A	2044	1935.98	127.452	4.49477
Gorai.001G003500.1.D	2044	1935.98	154.548	5.45036
Gorai.001G003600.1.A	2311	2202.98	16.2635	0.50404
Gorai.001G003600.1.D	2311	2202.98	25.4026	0.787282
Gorai.001G003700.1.A	2036	1927.98	181.536	6.42868
Gorai.001G003700.1.D	2036	1927.98	209.464	7.41771
Gorai.001G003800.1.A	1186	1077.98	44.3529	2.80915
Gorai.001G003800.1.D	1186	1077.98	71.6471	4.53785
Gorai.001G003900.1.A	1768	1659.98	2	0.0822602
Gorai.001G003900.1.D	1768	1659.98	13	0.534691
Gorai.001G004000.1.A	2980	2871.98	91.7561	2.1813
Gorai.001G004000.1.D	2980	2871.98	106.244	2.52572
Gorai.001G004100.1.A	1773	1664.98	0	0
Gorai.001G004100.1.D	1773	1664.98	0	0
Gorai.001G004200.1.A	1672	1563.98	162.678	7.10165
Gorai.001G004200.1.D	1672	1563.98	150.322	6.56228
Gorai.001G004300.1.A	1755	1646.98	0	0
Gorai.001G004300.1.D	1755	1646.98	0	0
Gorai.001G004400.1.A	1633	1524.98	0	0
Gorai.001G004400.1.D	1633	1524.98	122	5.46208
Gorai.001G004500.1.A	2100	1991.98	91.5084	3.13645
Gorai.001G004500.1.D	2100	1991.98	118.492	4.0613
Gorai.001G004600.1.A	554	446.139	66	10.1003
Gorai.001G004600.1.D	554	446.139	0	0
Gorai.001G004700.1.A	773	665.139	0	0
Gorai.001G004700.1.D	773	665.139	0	0
Gorai.001G004800.1.A	1302	1193.98	33	1.88703
Gorai.001G004800.1.D	1302	1193.98	34	1.94422
Gorai.001G004900.1.A	694	586.139	252.424	29.403
Gorai.001G004900.1.D	694	586.139	253.576	29.5372
Gorai.001G005000.1.A	1167	1058.98	89.2941	5.75702
Gorai.001G005000.1.D	1167	1058.98	48.7059	3.14019
Gorai.001G005100.1.A	803	695.139	3	0.294653
Gorai.001G005100.1.D	803	695.139	0	0
Gorai.001G005200.1.A	2688	2579.98	52.5455	1.39053
Gorai.001G005200.1.D	2688	2579.98	15.4545	0.40898
Gorai.001G005300.1.A	1090	981.976	0	0
Gorai.001G005300.1.D	1090	981.976	0	0
Gorai.001G005400.1.A	1650	1541.98	22	0.974106
Gorai.001G005400.1.D	1650	1541.98	23	1.01838
Gorai.001G005500.1.A	1881	1772.98	11.386	0.438458
Gorai.001G005500.1.D	1881	1772.98	47.614	1.83355
Gorai.001G005600.1.A	2246	2137.98	90.3	2.88367
