target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	195.841	0	0
Gorai.001G000100.1.D	299	195.841	0	0
Gorai.001G000200.1.A	505	401.778	7	0.542046
Gorai.001G000200.1.D	505	401.778	7	0.542046
Gorai.001G000300.1.A	587	483.778	0	0
Gorai.001G000300.1.D	587	483.778	9.18537	0.59071
Gorai.001G000400.1.A	1443	1339.78	40	0.928862
Gorai.001G000400.1.D	1443	1339.78	0	0
Gorai.001G000500.1.A	983	879.778	90.1314	3.18733
Gorai.001G000500.1.D	983	879.778	56.8686	2.01105
Gorai.001G000600.1.A	675	571.778	0	0
Gorai.001G000600.1.D	675	571.778	0	0
Gorai.001G000700.1.A	935	831.778	0	0
Gorai.001G000700.1.D	935	831.778	0	0
Gorai.001G000800.1.A	1784	1680.78	72.1364	1.33527
Gorai.001G000800.1.D	1784	1680.78	111.864	2.07063
Gorai.001G000900.1.A	1551	1447.78	1063.13	22.8459
Gorai.001G000900.1.D	1551	1447.78	1257.87	27.0308
Gorai.001G001000.1.A	1974	1870.78	127.525	2.12078
Gorai.001G001000.1.D	1974	1870.78	217.475	3.61669
Gorai.001G001100.1.A	2591	2487.78	581.832	7.27629
Gorai.001G001100.1.D	2591	2487.78	454.168	5.67975
Gorai.001G001200.1.A	2440	2336.78	2504.71	33.3476
Gorai.001G001200.1.D	2440	2336.78	2360.29	31.4247
Gorai.001G001300.1.A	2275	2171.78	2160.62	30.9519
Gorai.001G001300.1.D	2275	2171.78	1598.38	22.8975
Gorai.001G001400.1.A	1869	1765.78	97.3545	1.71532
Gorai.001G001400.1.D	1869	1765.78	102.646	1.80854
Gorai.001G001500.1.A	1636	1532.78	300.518	6.09979
Gorai.001G001500.1.D	1636	1532.78	527.482	10.7066
Gorai.001G001600.1.A	2414	2310.78	469.186	6.317
Gorai.001G001600.1.D	2414	2310.78	426.814	5.74652
Gorai.001G001700.1.A	621	517.778	0	0
Gorai.001G001700.1.D	621	517.778	0	0
Gorai.001G001800.1.A	1622	1518.78	25.4167	0.520653
Gorai.001G001800.1.D	1622	1518.78	35.5833	0.728914
Gorai.001G001900.1.A	1893	1789.78	33	0.573639
Gorai.001G001900.1.D	1893	1789.78	15	0.260745
Gorai.001G002000.1.A	2575	2471.78	407.165	5.12489
Gorai.001G002000.1.D	2575	2471.78	224.835	2.82995
Gorai.001G002100.1.A	1933	1829.78	0	0
Gorai.001G002100.1.D	1933	1829.78	1	0.017003
Gorai.001G002200.1.A	1511	1407.78	251.228	5.55211
Gorai.001G002200.1.D	1511	1407.78	371.772	8.21612
Gorai.001G002300.1.A	9038	8934.78	632.566	2.20265
Gorai.001G002300.1.D	9038	8934.78	662.434	2.30666
Gorai.001G002400.1.A	1315	1211.78	875.538	22.479
Gorai.001G002400.1.D	1315	1211.78	1021.46	26.2255
Gorai.001G002500.1.A	1371	1267.78	0	0
Gorai.001G002500.1.D	1371	1267.78	0	0
Gorai.001G002600.1.A	1892	1788.78	3	0.0521782
Gorai.001G002600.1.D	1892	1788.78	0	0
Gorai.001G002700.1.A	3129	3025.78	176.532	1.81514
Gorai.001G002700.1.D	3129	3025.78	147.468	1.5163
Gorai.001G002800.1.A	1758	1654.78	1	0.0188011
Gorai.001G002800.1.D	1758	1654.78	2	0.0376023
Gorai.001G002900.1.A	3057	2953.78	0	0
Gorai.001G002900.1.D	3057	2953.78	0	0
Gorai.001G003000.1.A	2943	2839.78	0	0
Gorai.001G003000.1.D	2943	2839.78	0	0
Gorai.001G003100.1.A	4194	4090.78	9.69231	0.0737132
Gorai.001G003100.1.D	4194	4090.78	4.30769	0.0327614
Gorai.001G003200.1.A	2367	2263.78	15.5902	0.214261
Gorai.001G003200.1.D	2367	2263.78	303.41	4.16984
Gorai.001G003300.1.A	2132	2028.78	2041.65	31.309
Gorai.001G003300.1.D	2132	2028.78	808.355	12.3963
Gorai.001G003400.1.A	496	392.778	352.291	27.9048
Gorai.001G003400.1.D	496	392.778	39.7091	3.14534
Gorai.001G003500.1.A	2044	1940.78	189.393	3.03607
Gorai.001G003500.1.D	2044	1940.78	198.607	3.18378
Gorai.001G003600.1.A	2311	2207.78	13.9834	0.197052
Gorai.001G003600.1.D	2311	2207.78	68.3029	0.962516
Gorai.001G003700.1.A	2036	1932.78	739.327	11.9009
Gorai.001G003700.1.D	2036	1932.78	910.673	14.659
Gorai.001G003800.1.A	1186	1082.78	5	0.143666
Gorai.001G003800.1.D	1186	1082.78	6	0.172399
Gorai.001G003900.1.A	1768	1664.78	0	0
Gorai.001G003900.1.D	1768	1664.78	0	0
Gorai.001G004000.1.A	2980	2876.78	1684.99	18.2228
Gorai.001G004000.1.D	2980	2876.78	2613.01	28.2592
Gorai.001G004100.1.A	1773	1669.78	0	0
Gorai.001G004100.1.D	1773	1669.78	0	0
Gorai.001G004200.1.A	1672	1568.78	384.188	7.61914
Gorai.001G004200.1.D	1672	1568.78	496.812	9.8527
Gorai.001G004300.1.A	1755	1651.78	0	0
Gorai.001G004300.1.D	1755	1651.78	0	0
Gorai.001G004400.1.A	1633	1529.78	0	0
Gorai.001G004400.1.D	1633	1529.78	3	0.0610122
Gorai.001G004500.1.A	2100	1996.78	298.337	4.64837
Gorai.001G004500.1.D	2100	1996.78	445.663	6.94386
Gorai.001G004600.1.A	554	450.778	101	6.97081
Gorai.001G004600.1.D	554	450.778	0	0
Gorai.001G004700.1.A	773	669.778	0	0
Gorai.001G004700.1.D	773	669.778	0	0
Gorai.001G004800.1.A	1302	1198.78	69.1847	1.79554
Gorai.001G004800.1.D	1302	1198.78	222.815	5.7827
Gorai.001G004900.1.A	694	590.778	140.944	7.42246
Gorai.001G004900.1.D	694	590.778	31.0556	1.63546
Gorai.001G005000.1.A	1167	1063.78	89.7931	2.62613
Gorai.001G005000.1.D	1167	1063.78	34.2069	1.00043
Gorai.001G005100.1.A	803	699.778	0	0
Gorai.001G005100.1.D	803	699.778	0	0
Gorai.001G005200.1.A	2688	2584.78	430.729	5.18448
Gorai.001G005200.1.D	2688	2584.78	268.271	3.22904
Gorai.001G005300.1.A	1090	986.778	4	0.126114
Gorai.001G005300.1.D	1090	986.778	0	0
Gorai.001G005400.1.A	1650	1546.78	1	0.0201139
Gorai.001G005400.1.D	1650	1546.78	3	0.0603417
Gorai.001G005500.1.A	1881	1777.78	0	0
Gorai.001G005500.1.D	1881	1777.78	130	2.27504
Gorai.001G005600.1.A	2246	2142.78	572.508	8.31244
Gorai.001G005600.1.D	2246	2142.78	419.492	6.09075
Gorai.001G005700.1.A	2563	2459.78	1781.44	22.532
Gorai.001G005700.1.D	2563	2459.78	1281.56	16.2094
Gorai.001G005800.1.A	1320	1216.78	496.131	12.6855
Gorai.001G005800.1.D	1320	1216.78	440.869	11.2726
Gorai.001G005900.1.A	2902	2798.78	19	0.211207
Gorai.001G005900.1.D	2902	2798.78	59	0.655855
