target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	189.018	0	0
Gorai.001G000100.1.D	299	189.018	0	0
Gorai.001G000200.1.A	505	394.854	11	1.91145
Gorai.001G000200.1.D	505	394.854	0	0
Gorai.001G000300.1.A	587	476.81	6.80001	0.978526
Gorai.001G000300.1.D	587	476.81	1.69986	0.244611
Gorai.001G000400.1.A	1443	1332.64	151	7.77452
Gorai.001G000400.1.D	1443	1332.64	0	0
Gorai.001G000500.1.A	983	872.635	36.6154	2.87898
Gorai.001G000500.1.D	983	872.635	33.3846	2.62495
Gorai.001G000600.1.A	675	564.759	0	0
Gorai.001G000600.1.D	675	564.759	0	0
Gorai.001G000700.1.A	935	824.635	0.5	0.0416022
Gorai.001G000700.1.D	935	824.635	0.5	0.0416022
Gorai.001G000800.1.A	1784	1673.64	19.6744	0.806583
Gorai.001G000800.1.D	1784	1673.64	27.3256	1.12025
Gorai.001G000900.1.A	1551	1440.64	155.798	7.42018
Gorai.001G000900.1.D	1551	1440.64	152.202	7.24895
Gorai.001G001000.1.A	1974	1863.64	42.7742	1.57481
Gorai.001G001000.1.D	1974	1863.64	59.2258	2.18051
Gorai.001G001100.1.A	2591	2480.64	180.098	4.98143
Gorai.001G001100.1.D	2591	2480.64	177.902	4.92068
Gorai.001G001200.1.A	2440	2329.64	688.048	20.2646
Gorai.001G001200.1.D	2440	2329.64	649.952	19.1426
Gorai.001G001300.1.A	2275	2164.64	446.368	14.1487
Gorai.001G001300.1.D	2275	2164.64	425.632	13.4914
Gorai.001G001400.1.A	1869	1758.64	19	0.741286
Gorai.001G001400.1.D	1869	1758.64	21	0.819316
Gorai.001G001500.1.A	1636	1525.64	119.156	5.35889
Gorai.001G001500.1.D	1636	1525.64	182.844	8.22312
Gorai.001G001600.1.A	2414	2303.64	164.666	4.90453
Gorai.001G001600.1.D	2414	2303.64	202.334	6.02648
Gorai.001G001700.1.A	621	510.81	0	0
Gorai.001G001700.1.D	621	510.81	0	0
Gorai.001G001800.1.A	1622	1511.64	12.4615	0.56563
Gorai.001G001800.1.D	1622	1511.64	14.5385	0.659902
Gorai.001G001900.1.A	1893	1782.64	8.44444	0.325025
Gorai.001G001900.1.D	1893	1782.64	10.5556	0.406281
Gorai.001G002000.1.A	2575	2464.64	262.071	7.29582
Gorai.001G002000.1.D	2575	2464.64	108.719	3.02665
Gorai.001G002100.1.A	1933	1822.64	1	0.0376451
Gorai.001G002100.1.D	1933	1822.64	0	0
Gorai.001G002200.1.A	1511	1400.64	50.0364	2.45114
Gorai.001G002200.1.D	1511	1400.64	77.9636	3.81922
Gorai.001G002300.1.A	9038	8927.64	403.437	3.10061
Gorai.001G002300.1.D	9038	8927.64	471.563	3.62419
Gorai.001G002400.1.A	1315	1204.64	131.803	7.50721
Gorai.001G002400.1.D	1315	1204.64	203.197	11.5736
Gorai.001G002500.1.A	1371	1260.64	0	0
Gorai.001G002500.1.D	1371	1260.64	1	0.0544275
Gorai.001G002600.1.A	1892	1781.64	0	0
Gorai.001G002600.1.D	1892	1781.64	0	0
Gorai.001G002700.1.A	3129	3018.64	96	2.18207
Gorai.001G002700.1.D	3129	3018.64	7	0.159109
Gorai.001G002800.1.A	1758	1647.64	7	0.291504
Gorai.001G002800.1.D	1758	1647.64	1	0.0416434
Gorai.001G002900.1.A	3057	2946.64	0	0
Gorai.001G002900.1.D	3057	2946.64	0	0
Gorai.001G003000.1.A	2943	2832.64	0	0
Gorai.001G003000.1.D	2943	2832.64	0	0
Gorai.001G003100.1.A	4194	4083.64	0	0
Gorai.001G003100.1.D	4194	4083.64	3	0.050406
Gorai.001G003200.1.A	2367	2256.64	2.17647	0.0661758
Gorai.001G003200.1.D	2367	2256.64	34.8235	1.05881
Gorai.001G003300.1.A	2132	2021.64	402.072	13.6461
Gorai.001G003300.1.D	2132	2021.64	316.928	10.7564
Gorai.001G003400.1.A	496	385.854	11	1.95604
Gorai.001G003400.1.D	496	385.854	0	0
Gorai.001G003500.1.A	2044	1933.64	92.1166	3.26867
Gorai.001G003500.1.D	2044	1933.64	72.8834	2.5862
Gorai.001G003600.1.A	2311	2200.64	1.1	0.0342967
Gorai.001G003600.1.D	2311	2200.64	9.9	0.30867
Gorai.001G003700.1.A	2036	1925.64	159.808	5.6942
Gorai.001G003700.1.D	2036	1925.64	254.192	9.05722
Gorai.001G003800.1.A	1186	1075.64	0	0
Gorai.001G003800.1.D	1186	1075.64	2	0.127577
Gorai.001G003900.1.A	1768	1657.64	0	0
Gorai.001G003900.1.D	1768	1657.64	0	0
Gorai.001G004000.1.A	2980	2869.64	76.9381	1.83959
Gorai.001G004000.1.D	2980	2869.64	84.0619	2.00993
Gorai.001G004100.1.A	1773	1662.64	0	0
Gorai.001G004100.1.D	1773	1662.64	0	0
Gorai.001G004200.1.A	1672	1561.64	137.586	6.04509
Gorai.001G004200.1.D	1672	1561.64	162.414	7.13594
Gorai.001G004300.1.A	1755	1644.64	0	0
Gorai.001G004300.1.D	1755	1644.64	0	0
Gorai.001G004400.1.A	1633	1522.64	0	0
Gorai.001G004400.1.D	1633	1522.64	75	3.37966
Gorai.001G004500.1.A	2100	1989.64	102.146	3.52253
Gorai.001G004500.1.D	2100	1989.64	177.854	6.13335
Gorai.001G004600.1.A	554	443.854	57.6	8.9041
Gorai.001G004600.1.D	554	443.854	2.4	0.371004
Gorai.001G004700.1.A	773	662.635	0	0
Gorai.001G004700.1.D	773	662.635	0	0
Gorai.001G004800.1.A	1302	1191.64	24	1.3819
Gorai.001G004800.1.D	1302	1191.64	68	3.91537
Gorai.001G004900.1.A	694	583.759	199.367	23.433
Gorai.001G004900.1.D	694	583.759	70.6329	8.30197
Gorai.001G005000.1.A	1167	1056.64	63.9796	4.15455
Gorai.001G005000.1.D	1167	1056.64	46.0204	2.98836
Gorai.001G005100.1.A	803	692.635	0	0
Gorai.001G005100.1.D	803	692.635	0	0
Gorai.001G005200.1.A	2688	2577.64	31	0.825179
Gorai.001G005200.1.D	2688	2577.64	19	0.505755
Gorai.001G005300.1.A	1090	979.635	1	0.0700396
Gorai.001G005300.1.D	1090	979.635	0	0
Gorai.001G005400.1.A	1650	1539.64	0	0
Gorai.001G005400.1.D	1650	1539.64	0	0
Gorai.001G005500.1.A	1881	1770.64	7.26923	0.281687
Gorai.001G005500.1.D	1881	1770.64	55.7308	2.1596
Gorai.001G005600.1.A	2246	2135.64	193.551	6.21838
Gorai.001G005600.1.D	2246	2135.64	157.449	5.05847
Gorai.001G005700.1.A	2563	2452.64	670.255	18.7506
Gorai.001G005700.1.D	2563	2452.64	682.745	19.1
Gorai.001G005800.1.A	1320	1209.64	100.092	5.67742
Gorai.001G005800.1.D	1320	1209.64	48.9084	2.77419
Gorai.001G005900.1.A	2902	2791.64	8	0.196625
Gorai.001G005900.1.D	2902	2791.64	17	0.417828
Gorai.001G006000.1.A	2535	2424.64	0	0
