target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	189.692	0	0
Gorai.001G000100.1.D	299	189.692	0	0
Gorai.001G000200.1.A	505	395.503	3.33333	0.642891
Gorai.001G000200.1.D	505	395.503	6.66667	1.28578
Gorai.001G000300.1.A	587	477.503	0	0
Gorai.001G000300.1.D	587	477.503	16.7134	2.66991
Gorai.001G000400.1.A	1443	1333.5	15	0.858036
Gorai.001G000400.1.D	1443	1333.5	0	0
Gorai.001G000500.1.A	983	873.503	11.5641	1.00985
Gorai.001G000500.1.D	983	873.503	29.4359	2.57052
Gorai.001G000600.1.A	675	565.503	0	0
Gorai.001G000600.1.D	675	565.503	0	0
Gorai.001G000700.1.A	935	825.503	0.5	0.0462019
Gorai.001G000700.1.D	935	825.503	0.5	0.0462019
Gorai.001G000800.1.A	1784	1674.5	33.0667	1.5063
Gorai.001G000800.1.D	1784	1674.5	14.9333	0.680266
Gorai.001G000900.1.A	1551	1441.5	295.821	15.6538
Gorai.001G000900.1.D	1551	1441.5	399.179	21.1232
Gorai.001G001000.1.A	1974	1864.5	48.5402	1.98585
Gorai.001G001000.1.D	1974	1864.5	54.4598	2.22803
Gorai.001G001100.1.A	2591	2481.5	170.959	5.25515
Gorai.001G001100.1.D	2591	2481.5	149.041	4.58141
Gorai.001G001200.1.A	2440	2330.5	551.11	18.0384
Gorai.001G001200.1.D	2440	2330.5	434.89	14.2343
Gorai.001G001300.1.A	2275	2165.5	759.018	26.7363
Gorai.001G001300.1.D	2275	2165.5	368.982	12.9973
Gorai.001G001400.1.A	1869	1759.5	52.675	2.28361
Gorai.001G001400.1.D	1869	1759.5	33.325	1.44473
Gorai.001G001500.1.A	1636	1526.5	143.044	7.14791
Gorai.001G001500.1.D	1636	1526.5	139.956	6.99364
Gorai.001G001600.1.A	2414	2304.5	75.8333	2.5101
Gorai.001G001600.1.D	2414	2304.5	93.1667	3.08384
Gorai.001G001700.1.A	621	511.503	0	0
Gorai.001G001700.1.D	621	511.503	0	0
Gorai.001G001800.1.A	1622	1512.5	24.1818	1.21955
Gorai.001G001800.1.D	1622	1512.5	3.81818	0.192561
Gorai.001G001900.1.A	1893	1783.5	8.07692	0.345446
Gorai.001G001900.1.D	1893	1783.5	6.92308	0.296097
Gorai.001G002000.1.A	2575	2465.5	72.5294	2.24397
Gorai.001G002000.1.D	2575	2465.5	64.4706	1.99464
Gorai.001G002100.1.A	1933	1823.5	0	0
Gorai.001G002100.1.D	1933	1823.5	0	0
Gorai.001G002200.1.A	1511	1401.5	62.5455	3.40416
Gorai.001G002200.1.D	1511	1401.5	281.455	15.3187
Gorai.001G002300.1.A	9038	8928.5	207.278	1.77085
Gorai.001G002300.1.D	9038	8928.5	325.722	2.78277
Gorai.001G002400.1.A	1315	1205.5	227.746	14.4109
Gorai.001G002400.1.D	1315	1205.5	266.254	16.8475
Gorai.001G002500.1.A	1371	1261.5	0	0
Gorai.001G002500.1.D	1371	1261.5	0	0
Gorai.001G002600.1.A	1892	1782.5	0	0
Gorai.001G002600.1.D	1892	1782.5	0	0
Gorai.001G002700.1.A	3129	3019.5	33.9706	0.858174
Gorai.001G002700.1.D	3129	3019.5	1.02941	0.0260053
Gorai.001G002800.1.A	1758	1648.5	2	0.092544
Gorai.001G002800.1.D	1758	1648.5	7	0.323904
