target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	189.861	0	0
Gorai.001G000100.1.D	299	189.861	1	0.324183
Gorai.001G000200.1.A	505	395.561	7.2	1.12033
Gorai.001G000200.1.D	505	395.561	1.8	0.280083
Gorai.001G000300.1.A	587	477.523	6.55981	0.845521
Gorai.001G000300.1.D	587	477.523	14.8066	1.90849
Gorai.001G000400.1.A	1443	1333.46	16.3636	0.755314
Gorai.001G000400.1.D	1443	1333.46	1.63636	0.0755314
Gorai.001G000500.1.A	983	873.459	42.3913	2.98718
Gorai.001G000500.1.D	983	873.459	32.6087	2.29783
Gorai.001G000600.1.A	675	565.523	0	0
Gorai.001G000600.1.D	675	565.523	0	0
Gorai.001G000700.1.A	935	825.459	0	0
Gorai.001G000700.1.D	935	825.459	0	0
Gorai.001G000800.1.A	1784	1674.46	15.0526	0.553306
Gorai.001G000800.1.D	1784	1674.46	6.94737	0.255372
Gorai.001G000900.1.A	1551	1441.46	401.606	17.1485
Gorai.001G000900.1.D	1551	1441.46	550.394	23.5017
Gorai.001G001000.1.A	1974	1864.46	52.6813	1.73913
Gorai.001G001000.1.D	1974	1864.46	49.3187	1.62812
Gorai.001G001100.1.A	2591	2481.46	164.464	4.07936
Gorai.001G001100.1.D	2591	2481.46	142.536	3.53545
Gorai.001G001200.1.A	2440	2330.46	814.608	21.5147
Gorai.001G001200.1.D	2440	2330.46	660.392	17.4417
Gorai.001G001300.1.A	2275	2165.46	677.829	19.2663
Gorai.001G001300.1.D	2275	2165.46	506.171	14.3872
Gorai.001G001400.1.A	1869	1759.46	59.6129	2.0854
Gorai.001G001400.1.D	1869	1759.46	39.3871	1.37785
Gorai.001G001500.1.A	1636	1526.46	97.4153	3.92798
Gorai.001G001500.1.D	1636	1526.46	144.585	5.82995
Gorai.001G001600.1.A	2414	2304.46	181.838	4.85672
Gorai.001G001600.1.D	2414	2304.46	166.162	4.43803
Gorai.001G001700.1.A	621	511.523	0.5	0.0601634
Gorai.001G001700.1.D	621	511.523	0.5	0.0601634
Gorai.001G001800.1.A	1622	1512.46	13.8462	0.563473
Gorai.001G001800.1.D	1622	1512.46	22.1538	0.901557
Gorai.001G001900.1.A	1893	1783.46	7.82353	0.270002
Gorai.001G001900.1.D	1893	1783.46	11.1765	0.385717
