target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	188.433	0	0
Gorai.001G000100.1.D	299	188.433	1.08869	0.206554
Gorai.001G000200.1.A	505	394.17	16	1.45119
Gorai.001G000200.1.D	505	394.17	8	0.725595
Gorai.001G000300.1.A	587	476.17	7.88909	0.592316
Gorai.001G000300.1.D	587	476.17	22.4608	1.68636
Gorai.001G000400.1.A	1443	1332.17	34.5	0.925866
Gorai.001G000400.1.D	1443	1332.17	1.5	0.040255
Gorai.001G000500.1.A	983	872.17	59.5824	2.44233
Gorai.001G000500.1.D	983	872.17	56.842	2.33001
Gorai.001G000600.1.A	675	564.17	0	0
Gorai.001G000600.1.D	675	564.17	0	0
Gorai.001G000700.1.A	935	824.17	3.5	0.151824
Gorai.001G000700.1.D	935	824.17	3.5	0.151824
Gorai.001G000800.1.A	1784	1673.17	39.8689	0.851887
Gorai.001G000800.1.D	1784	1673.17	24.1311	0.515616
Gorai.001G000900.1.A	1551	1440.17	742.291	18.4268
Gorai.001G000900.1.D	1551	1440.17	1048.71	26.0333
Gorai.001G001000.1.A	1974	1863.17	99.9904	1.91864
Gorai.001G001000.1.D	1974	1863.17	143.01	2.74411
Gorai.001G001100.1.A	2591	2480.17	478.342	6.89518
Gorai.001G001100.1.D	2591	2480.17	370.658	5.34295
Gorai.001G001200.1.A	2440	2329.17	1360.31	20.8798
Gorai.001G001200.1.D	2440	2329.17	1199.69	18.4143
Gorai.001G001300.1.A	2275	2164.17	1861.14	30.7452
Gorai.001G001300.1.D	2275	2164.17	1139.86	18.8299
Gorai.001G001400.1.A	1869	1758.17	114.154	2.32123
Gorai.001G001400.1.D	1869	1758.17	67.8462	1.3796
Gorai.001G001500.1.A	1636	1525.17	236.097	5.53428
Gorai.001G001500.1.D	1636	1525.17	317.903	7.45186
Gorai.001G001600.1.A	2414	2303.17	262.253	4.07084
Gorai.001G001600.1.D	2414	2303.17	273.747	4.24924
Gorai.001G001700.1.A	621	510.17	0	0
Gorai.001G001700.1.D	621	510.17	0	0
Gorai.001G001800.1.A	1622	1511.17	56.2222	1.3301
Gorai.001G001800.1.D	1622	1511.17	20.7778	0.491557
Gorai.001G001900.1.A	1893	1782.17	21.525	0.4318
Gorai.001G001900.1.D	1893	1782.17	19.475	0.390676
Gorai.001G002000.1.A	2575	2464.17	235.894	3.42243
Gorai.001G002000.1.D	2575	2464.17	156.106	2.26484
Gorai.001G002100.1.A	1933	1822.17	0	0
Gorai.001G002100.1.D	1933	1822.17	0	0
Gorai.001G002200.1.A	1511	1400.17	213.333	5.44711
Gorai.001G002200.1.D	1511	1400.17	746.667	19.0649
Gorai.001G002300.1.A	9038	8927.17	748.225	2.99645
Gorai.001G002300.1.D	9038	8927.17	1161.77	4.65261
Gorai.001G002400.1.A	1315	1204.17	572.435	16.9952
Gorai.001G002400.1.D	1315	1204.17	722.565	21.4525
Gorai.001G002500.1.A	1371	1260.17	1	0.02837
Gorai.001G002500.1.D	1371	1260.17	1	0.02837
Gorai.001G002600.1.A	1892	1781.17	0	0
Gorai.001G002600.1.D	1892	1781.17	0	0
Gorai.001G002700.1.A	3129	3018.17	176.395	2.08945
Gorai.001G002700.1.D	3129	3018.17	8.60465	0.101924
Gorai.001G002800.1.A	1758	1647.17	17.68	0.383736
Gorai.001G002800.1.D	1758	1647.17	8.32	0.180582
Gorai.001G002900.1.A	3057	2946.17	0	0
Gorai.001G002900.1.D	3057	2946.17	0	0
Gorai.001G003000.1.A	2943	2832.17	0	0
Gorai.001G003000.1.D	2943	2832.17	0	0
Gorai.001G003100.1.A	4194	4083.17	18.3	0.160229
Gorai.001G003100.1.D	4194	4083.17	42.7	0.373869
Gorai.001G003200.1.A	2367	2256.17	4.64368	0.0735832
Gorai.001G003200.1.D	2367	2256.17	96.3563	1.52685
Gorai.001G003300.1.A	2132	2021.17	553.32	9.78728
Gorai.001G003300.1.D	2132	2021.17	490.68	8.67929
Gorai.001G003400.1.A	496	385.17	1050.03	97.4625
Gorai.001G003400.1.D	496	385.17	1083.97	100.613
Gorai.001G003500.1.A	2044	1933.17	85.0862	1.57354
Gorai.001G003500.1.D	2044	1933.17	149.914	2.77243
Gorai.001G003600.1.A	2311	2200.17	9.644	0.156707
Gorai.001G003600.1.D	2311	2200.17	35.2701	0.573112
Gorai.001G003700.1.A	2036	1925.17	701.098	13.0196
Gorai.001G003700.1.D	2036	1925.17	541.902	10.0633
Gorai.001G003800.1.A	1186	1075.17	2	0.066503
Gorai.001G003800.1.D	1186	1075.17	2	0.066503
Gorai.001G003900.1.A	1768	1657.17	0	0
Gorai.001G003900.1.D	1768	1657.17	4	0.0862942
Gorai.001G004000.1.A	2980	2869.17	2727.56	33.9865
Gorai.001G004000.1.D	2980	2869.17	3647.44	45.4486
Gorai.001G004100.1.A	1773	1662.17	0	0
Gorai.001G004100.1.D	1773	1662.17	0	0
Gorai.001G004200.1.A	1672	1561.17	295.692	6.77139
Gorai.001G004200.1.D	1672	1561.17	307.308	7.0374
Gorai.001G004300.1.A	1755	1644.17	0	0
Gorai.001G004300.1.D	1755	1644.17	0	0
Gorai.001G004400.1.A	1633	1522.17	5	0.117434
Gorai.001G004400.1.D	1633	1522.17	0	0
Gorai.001G004500.1.A	2100	1989.17	187.744	3.37429
Gorai.001G004500.1.D	2100	1989.17	270.256	4.85726
Gorai.001G004600.1.A	554	443.17	41	3.30751
Gorai.001G004600.1.D	554	443.17	0	0
Gorai.001G004700.1.A	773	662.17	1	0.0539907
Gorai.001G004700.1.D	773	662.17	1	0.0539907
Gorai.001G004800.1.A	1302	1191.17	147.071	4.41411
Gorai.001G004800.1.D	1302	1191.17	136.929	4.10969
Gorai.001G004900.1.A	694	583.17	66	4.0461
Gorai.001G004900.1.D	694	583.17	22	1.3487
Gorai.001G005000.1.A	1167	1056.17	67.9318	2.29947
Gorai.001G005000.1.D	1167	1056.17	30.0682	1.0178
Gorai.001G005100.1.A	803	692.17	0.5	0.0258253
Gorai.001G005100.1.D	803	692.17	0.5	0.0258253
Gorai.001G005200.1.A	2688	2577.17	676.268	9.38133
Gorai.001G005200.1.D	2688	2577.17	457.732	6.34975
Gorai.001G005300.1.A	1090	979.17	1	0.0365116
Gorai.001G005300.1.D	1090	979.17	2	0.0730231
