target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	186.031	0	0
Gorai.001G000100.1.D	299	186.031	1	0.125067
Gorai.001G000200.1.A	505	391.875	17.1	1.01526
Gorai.001G000200.1.D	505	391.875	1.9	0.112806
Gorai.001G000300.1.A	587	473.875	2.99074	0.146839
Gorai.001G000300.1.D	587	473.875	24.8804	1.22158
Gorai.001G000400.1.A	1443	1329.68	408	7.13907
Gorai.001G000400.1.D	1443	1329.68	0	0
Gorai.001G000500.1.A	983	869.678	69.5047	1.85945
Gorai.001G000500.1.D	983	869.678	41.4953	1.11012
Gorai.001G000600.1.A	675	561.875	0	0
Gorai.001G000600.1.D	675	561.875	0	0
Gorai.001G000700.1.A	935	821.678	0.5	0.0141578
Gorai.001G000700.1.D	935	821.678	0.5	0.0141578
Gorai.001G000800.1.A	1784	1670.68	42.4941	0.591785
Gorai.001G000800.1.D	1784	1670.68	43.5059	0.605875
Gorai.001G000900.1.A	1551	1437.68	317.004	5.13016
Gorai.001G000900.1.D	1551	1437.68	269.996	4.36942
Gorai.001G001000.1.A	1974	1860.68	133.764	1.67261
Gorai.001G001000.1.D	1974	1860.68	128.236	1.60349
Gorai.001G001100.1.A	2591	2477.68	245.041	2.30103
Gorai.001G001100.1.D	2591	2477.68	313.959	2.94819
Gorai.001G001200.1.A	2440	2326.68	1517.52	15.1749
Gorai.001G001200.1.D	2440	2326.68	1886.48	18.8645
Gorai.001G001300.1.A	2275	2161.68	894.215	9.62452
Gorai.001G001300.1.D	2275	2161.68	707.785	7.61795
Gorai.001G001400.1.A	1869	1755.68	44.898	0.59499
Gorai.001G001400.1.D	1869	1755.68	65.102	0.862735
Gorai.001G001500.1.A	1636	1522.68	213.491	3.26211
Gorai.001G001500.1.D	1636	1522.68	404.509	6.18085
Gorai.001G001600.1.A	2414	2300.68	420.561	4.25306
Gorai.001G001600.1.D	2414	2300.68	417.439	4.22148
Gorai.001G001700.1.A	621	507.875	0	0
Gorai.001G001700.1.D	621	507.875	0	0
Gorai.001G001800.1.A	1622	1508.68	22.5185	0.347273
