target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	188.073	0	0
Gorai.001G000100.1.D	299	188.073	0	0
Gorai.001G000200.1.A	505	393.957	14.7778	1.50907
Gorai.001G000200.1.D	505	393.957	4.22222	0.431161
Gorai.001G000300.1.A	587	475.957	16.7385	1.41481
Gorai.001G000300.1.D	587	475.957	15.2718	1.29083
Gorai.001G000400.1.A	1443	1331.88	220.793	6.66914
Gorai.001G000400.1.D	1443	1331.88	1.20652	0.0364434
Gorai.001G000500.1.A	983	871.876	76.8738	3.54708
Gorai.001G000500.1.D	983	871.876	30.1262	1.39007
Gorai.001G000600.1.A	675	563.957	0	0
Gorai.001G000600.1.D	675	563.957	0	0
Gorai.001G000700.1.A	935	823.957	0	0
Gorai.001G000700.1.D	935	823.957	0	0
Gorai.001G000800.1.A	1784	1672.88	79.4062	1.90958
Gorai.001G000800.1.D	1784	1672.88	52.5938	1.26479
Gorai.001G000900.1.A	1551	1439.88	446.11	12.4642
Gorai.001G000900.1.D	1551	1439.88	464.343	12.9736
Gorai.001G001000.1.A	1974	1862.88	113.621	2.45371
Gorai.001G001000.1.D	1974	1862.88	134.379	2.90198
Gorai.001G001100.1.A	2591	2479.88	318.085	5.16013
Gorai.001G001100.1.D	2591	2479.88	256.915	4.1678
Gorai.001G001200.1.A	2440	2328.88	1845.41	31.8782
Gorai.001G001200.1.D	2440	2328.88	2153.59	37.2018
Gorai.001G001300.1.A	2275	2163.88	1163.3	21.6275
Gorai.001G001300.1.D	2275	2163.88	1021.7	18.9949
Gorai.001G001400.1.A	1869	1757.88	82.3114	1.88373
Gorai.001G001400.1.D	1869	1757.88	91.6886	2.09833
Gorai.001G001500.1.A	1636	1524.88	232.968	6.14622
Gorai.001G001500.1.D	1636	1524.88	359.032	9.4721
Gorai.001G001600.1.A	2414	2302.88	490.678	8.57183
Gorai.001G001600.1.D	2414	2302.88	445.322	7.77948
Gorai.001G001700.1.A	621	509.957	0	0
Gorai.001G001700.1.D	621	509.957	0	0
