target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	194.042	0	0
Gorai.001G000100.1.D	299	194.042	0	0
Gorai.001G000200.1.A	505	399.842	7.13726	0.497039
Gorai.001G000200.1.D	505	399.842	9.02579	0.628557
Gorai.001G000300.1.A	587	481.842	10.45	0.603893
Gorai.001G000300.1.D	587	481.842	18.988	1.09729
Gorai.001G000400.1.A	1443	1337.78	40	0.832576
Gorai.001G000400.1.D	1443	1337.78	0	0
Gorai.001G000500.1.A	983	877.779	99.9362	3.17019
Gorai.001G000500.1.D	983	877.779	42.8298	1.35865
Gorai.001G000600.1.A	675	569.842	0	0
Gorai.001G000600.1.D	675	569.842	0	0
Gorai.001G000700.1.A	935	829.779	3	0.100672
Gorai.001G000700.1.D	935	829.779	3	0.100672
Gorai.001G000800.1.A	1784	1678.78	49.0385	0.813376
Gorai.001G000800.1.D	1784	1678.78	35.9615	0.596476
Gorai.001G000900.1.A	1551	1445.78	1043.71	20.1014
Gorai.001G000900.1.D	1551	1445.78	1484.87	28.5978
Gorai.001G001000.1.A	1974	1868.78	119.809	1.78517
Gorai.001G001000.1.D	1974	1868.78	222.191	3.31068
Gorai.001G001100.1.A	2591	2485.78	579.343	6.48965
Gorai.001G001100.1.D	2591	2485.78	490.657	5.49621
Gorai.001G001200.1.A	2440	2334.78	2328.9	27.7749
Gorai.001G001200.1.D	2440	2334.78	2197.1	26.2031
Gorai.001G001300.1.A	2275	2169.78	2047.02	26.2696
Gorai.001G001300.1.D	2275	2169.78	1557.98	19.9938
Gorai.001G001400.1.A	1869	1763.78	121.051	1.91104
Gorai.001G001400.1.D	1869	1763.78	102.949	1.62528
Gorai.001G001500.1.A	1636	1530.78	260.816	4.74428
Gorai.001G001500.1.D	1636	1530.78	373.184	6.78826
Gorai.001G001600.1.A	2414	2308.78	450.924	5.43838
Gorai.001G001600.1.D	2414	2308.78	416.076	5.01808
Gorai.001G001700.1.A	621	515.842	1	0.0539798
Gorai.001G001700.1.D	621	515.842	1	0.0539798
Gorai.001G001800.1.A	1622	1516.78	31.1798	0.572399
Gorai.001G001800.1.D	1622	1516.78	79.8202	1.46534
Gorai.001G001900.1.A	1893	1787.78	40.0833	0.624307
Gorai.001G001900.1.D	1893	1787.78	24.9167	0.388083
Gorai.001G002000.1.A	2575	2469.78	366.843	4.1359
Gorai.001G002000.1.D	2575	2469.78	203.157	2.29045
Gorai.001G002100.1.A	1933	1827.78	0	0
Gorai.001G002100.1.D	1933	1827.78	0	0
Gorai.001G002200.1.A	1511	1405.78	243.072	4.81467
Gorai.001G002200.1.D	1511	1405.78	492.928	9.7637
Gorai.001G002300.1.A	9038	8932.78	859.434	2.67901
Gorai.001G002300.1.D	9038	8932.78	977.566	3.04725
Gorai.001G002400.1.A	1315	1209.78	812.168	18.6934
Gorai.001G002400.1.D	1315	1209.78	1053.83	24.2557
Gorai.001G002500.1.A	1371	1265.78	0	0
Gorai.001G002500.1.D	1371	1265.78	0	0
Gorai.001G002600.1.A	1892	1786.78	3	0.0467518
Gorai.001G002600.1.D	1892	1786.78	0	0
Gorai.001G002700.1.A	3129	3023.78	117.062	1.07799
Gorai.001G002700.1.D	3129	3023.78	67.9379	0.625619
Gorai.001G002800.1.A	1758	1652.78	8.72727	0.147032
Gorai.001G002800.1.D	1758	1652.78	3.27273	0.055137
Gorai.001G002900.1.A	3057	2951.78	0	0
Gorai.001G002900.1.D	3057	2951.78	0	0
Gorai.001G003000.1.A	2943	2837.78	0	0
Gorai.001G003000.1.D	2943	2837.78	0	0
Gorai.001G003100.1.A	4194	4088.78	12.4138	0.0845394
Gorai.001G003100.1.D	4194	4088.78	23.5862	0.160625
Gorai.001G003200.1.A	2367	2261.78	16.0426	0.197502
Gorai.001G003200.1.D	2367	2261.78	360.957	4.44379
Gorai.001G003300.1.A	2132	2026.78	1121.3	15.4051
Gorai.001G003300.1.D	2132	2026.78	721.7	9.91513
Gorai.001G003400.1.A	496	390.842	294.28	20.9656
Gorai.001G003400.1.D	496	390.842	33.7196	2.40231
Gorai.001G003500.1.A	2044	1938.78	157.095	2.25622
Gorai.001G003500.1.D	2044	1938.78	142.905	2.05243
Gorai.001G003600.1.A	2311	2205.78	25.4832	0.321692
