target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	194.072	0	0
Gorai.001G000100.1.D	299	194.072	2	0.339629
Gorai.001G000200.1.A	505	400.035	37.7235	3.10779
Gorai.001G000200.1.D	505	400.035	4.1915	0.34531
Gorai.001G000300.1.A	587	482.035	0	0
Gorai.001G000300.1.D	587	482.035	44.8922	3.06924
Gorai.001G000400.1.A	1443	1338.03	241.747	5.95432
Gorai.001G000400.1.D	1443	1338.03	1.25258	0.0308514
Gorai.001G000500.1.A	983	878.035	111.859	4.19854
Gorai.001G000500.1.D	983	878.035	98.1407	3.68363
Gorai.001G000600.1.A	675	570.035	0	0
Gorai.001G000600.1.D	675	570.035	0	0
Gorai.001G000700.1.A	935	830.035	0.5	0.0198523
Gorai.001G000700.1.D	935	830.035	0.5	0.0198523
Gorai.001G000800.1.A	1784	1679.03	22.5273	0.442168
Gorai.001G000800.1.D	1784	1679.03	36.4727	0.71589
Gorai.001G000900.1.A	1551	1446.03	579.12	13.1986
Gorai.001G000900.1.D	1551	1446.03	472.825	10.7761
Gorai.001G001000.1.A	1974	1869.03	56.8889	1.00311
Gorai.001G001000.1.D	1974	1869.03	71.1111	1.25389
Gorai.001G001100.1.A	2591	2486.03	227.333	3.01366
Gorai.001G001100.1.D	2591	2486.03	322.667	4.27745
Gorai.001G001200.1.A	2440	2335.03	1196.58	16.8883
Gorai.001G001200.1.D	2440	2335.03	1036.42	14.6278
Gorai.001G001300.1.A	2275	2170.03	934.106	14.1863
Gorai.001G001300.1.D	2275	2170.03	876.894	13.3174
Gorai.001G001400.1.A	1869	1764.03	68.771	1.2848
Gorai.001G001400.1.D	1869	1764.03	74.229	1.38677
Gorai.001G001500.1.A	1636	1531.03	261.026	5.61871
Gorai.001G001500.1.D	1636	1531.03	461.974	9.94422
Gorai.001G001600.1.A	2414	2309.03	217.847	3.10928
Gorai.001G001600.1.D	2414	2309.03	192.153	2.74255
Gorai.001G001700.1.A	621	516.035	0	0
