target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	190.323	0	0
Gorai.001G000100.1.D	299	190.323	3.23633	1.18248
Gorai.001G000200.1.A	505	396.087	7.5	1.31674
Gorai.001G000200.1.D	505	396.087	7.5	1.31674
Gorai.001G000300.1.A	587	478.087	8.46247	1.2309
Gorai.001G000300.1.D	587	478.087	6.60753	0.961087
Gorai.001G000400.1.A	1443	1334.09	14	0.729751
Gorai.001G000400.1.D	1443	1334.09	0	0
Gorai.001G000500.1.A	983	874.087	19.8367	1.57814
Gorai.001G000500.1.D	983	874.087	34.1633	2.71791
Gorai.001G000600.1.A	675	566.087	0	0
Gorai.001G000600.1.D	675	566.087	0	0
Gorai.001G000700.1.A	935	826.087	0	0
Gorai.001G000700.1.D	935	826.087	0	0
Gorai.001G000800.1.A	1784	1675.09	11.5	0.47741
Gorai.001G000800.1.D	1784	1675.09	11.5	0.47741
Gorai.001G000900.1.A	1551	1442.09	348.648	16.8123
Gorai.001G000900.1.D	1551	1442.09	474.352	22.8739
Gorai.001G001000.1.A	1974	1865.09	45.6857	1.70338
Gorai.001G001000.1.D	1974	1865.09	36.3143	1.35397
Gorai.001G001100.1.A	2591	2482.09	111.842	3.13343
Gorai.001G001100.1.D	2591	2482.09	143.158	4.01079
Gorai.001G001200.1.A	2440	2331.09	543.437	16.2114
Gorai.001G001200.1.D	2440	2331.09	450.563	13.4409
Gorai.001G001300.1.A	2275	2166.09	756.714	24.2933
Gorai.001G001300.1.D	2275	2166.09	468.286	15.0337
Gorai.001G001400.1.A	1869	1760.09	48.2169	1.905
Gorai.001G001400.1.D	1869	1760.09	38.7831	1.53229
Gorai.001G001500.1.A	1636	1527.09	91.2139	4.15364
Gorai.001G001500.1.D	1636	1527.09	114.786	5.22705
Gorai.001G001600.1.A	2414	2305.09	76.2914	2.30154
Gorai.001G001600.1.D	2414	2305.09	83.7086	2.52531
Gorai.001G001700.1.A	621	512.087	0	0
Gorai.001G001700.1.D	621	512.087	0	0
Gorai.001G001800.1.A	1622	1513.09	8	0.367669
Gorai.001G001800.1.D	1622	1513.09	8	0.367669
Gorai.001G001900.1.A	1893	1784.09	7	0.272843
Gorai.001G001900.1.D	1893	1784.09	3	0.116933
Gorai.001G002000.1.A	2575	2466.09	65.5952	1.84967
Gorai.001G002000.1.D	2575	2466.09	29.4048	0.829164
Gorai.001G002100.1.A	1933	1824.09	0	0
Gorai.001G002100.1.D	1933	1824.09	0	0
Gorai.001G002200.1.A	1511	1402.09	37.7143	1.87052
Gorai.001G002200.1.D	1511	1402.09	226.286	11.2231
Gorai.001G002300.1.A	9038	8929.09	318.025	2.47677
Gorai.001G002300.1.D	9038	8929.09	546.572	4.25669
Gorai.001G002400.1.A	1315	1206.09	260.197	15.0022
Gorai.001G002400.1.D	1315	1206.09	380.803	21.956
Gorai.001G002500.1.A	1371	1262.09	0	0
Gorai.001G002500.1.D	1371	1262.09	0	0
Gorai.001G002600.1.A	1892	1783.09	0	0
Gorai.001G002600.1.D	1892	1783.09	0	0
Gorai.001G002700.1.A	3129	3020.09	18.8235	0.433424
Gorai.001G002700.1.D	3129	3020.09	1.17647	0.027089
Gorai.001G002800.1.A	1758	1649.09	1	0.0421684
Gorai.001G002800.1.D	1758	1649.09	2	0.0843369
Gorai.001G002900.1.A	3057	2948.09	0	0
Gorai.001G002900.1.D	3057	2948.09	0	0
