target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	182.626	0	0
Gorai.001G000100.1.D	299	182.626	0	0
Gorai.001G000200.1.A	505	388.43	2.64638	0.370792
Gorai.001G000200.1.D	505	388.43	7.93915	1.11238
Gorai.001G000300.1.A	587	470.384	0	0
Gorai.001G000300.1.D	587	470.384	11.0354	1.27681
Gorai.001G000400.1.A	1443	1326.17	51	2.09296
Gorai.001G000400.1.D	1443	1326.17	0	0
Gorai.001G000500.1.A	983	866.167	29.75	1.86928
Gorai.001G000500.1.D	983	866.167	21.25	1.3352
Gorai.001G000600.1.A	675	558.286	0	0
Gorai.001G000600.1.D	675	558.286	0	0
Gorai.001G000700.1.A	935	818.167	0	0
Gorai.001G000700.1.D	935	818.167	0	0
Gorai.001G000800.1.A	1784	1667.17	36.72	1.19871
Gorai.001G000800.1.D	1784	1667.17	17.28	0.564098
Gorai.001G000900.1.A	1551	1434.17	238.167	9.03801
Gorai.001G000900.1.D	1551	1434.17	235.833	8.9494
Gorai.001G001000.1.A	1974	1857.17	26.9474	0.789688
Gorai.001G001000.1.D	1974	1857.17	37.0526	1.08582
Gorai.001G001100.1.A	2591	2474.17	79.55	1.74985
Gorai.001G001100.1.D	2591	2474.17	92.45	2.03361
Gorai.001G001200.1.A	2440	2323.17	586	13.728
Gorai.001G001200.1.D	2440	2323.17	586	13.728
Gorai.001G001300.1.A	2275	2158.17	407.059	10.2651
Gorai.001G001300.1.D	2275	2158.17	284.941	7.18555
Gorai.001G001400.1.A	1869	1752.17	37.35	1.16013
Gorai.001G001400.1.D	1869	1752.17	45.65	1.41793
Gorai.001G001500.1.A	1636	1519.17	85.3778	3.05865
Gorai.001G001500.1.D	1636	1519.17	140.622	5.03777
Gorai.001G001600.1.A	2414	2297.17	122.029	2.89109
Gorai.001G001600.1.D	2414	2297.17	89.9707	2.13157
Gorai.001G001700.1.A	621	504.336	0	0
Gorai.001G001700.1.D	621	504.336	0	0
Gorai.001G001800.1.A	1622	1505.17	8.4	0.303728
Gorai.001G001800.1.D	1622	1505.17	15.6	0.564066
Gorai.001G001900.1.A	1893	1776.17	13.6	0.416721
Gorai.001G001900.1.D	1893	1776.17	3.4	0.10418
Gorai.001G002000.1.A	2575	2458.17	152.907	3.38536
Gorai.001G002000.1.D	2575	2458.17	91.0933	2.01681
Gorai.001G002100.1.A	1933	1816.17	0	0
Gorai.001G002100.1.D	1933	1816.17	0	0
Gorai.001G002200.1.A	1511	1394.17	81.2483	3.17168
Gorai.001G002200.1.D	1511	1394.17	71.7517	2.80096
Gorai.001G002300.1.A	9038	8921.17	284.969	1.73847
Gorai.001G002300.1.D	9038	8921.17	243.031	1.48262
Gorai.001G002400.1.A	1315	1198.17	162.122	7.36401
Gorai.001G002400.1.D	1315	1198.17	228.878	10.3963
Gorai.001G002500.1.A	1371	1254.17	0	0
Gorai.001G002500.1.D	1371	1254.17	3	0.130183
Gorai.001G002600.1.A	1892	1775.17	3	0.0919755
Gorai.001G002600.1.D	1892	1775.17	1	0.0306585
Gorai.001G002700.1.A	3129	3012.17	53.4054	0.964931
Gorai.001G002700.1.D	3129	3012.17	22.5946	0.40824
Gorai.001G002800.1.A	1758	1641.17	5	0.165809
Gorai.001G002800.1.D	1758	1641.17	2	0.0663235
Gorai.001G002900.1.A	3057	2940.17	0	0
Gorai.001G002900.1.D	3057	2940.17	0	0
Gorai.001G003000.1.A	2943	2826.17	0	0
Gorai.001G003000.1.D	2943	2826.17	0	0
Gorai.001G003100.1.A	4194	4077.17	4.4	0.0587333
Gorai.001G003100.1.D	4194	4077.17	6.6	0.0880999
Gorai.001G003200.1.A	2367	2250.17	1.33333	0.0322488
Gorai.001G003200.1.D	2367	2250.17	86.6667	2.09617
Gorai.001G003300.1.A	2132	2015.17	162.373	4.38525
Gorai.001G003300.1.D	2132	2015.17	215.012	5.80687
Gorai.001G003400.1.A	496	379.43	17.6538	2.5322
Gorai.001G003400.1.D	496	379.43	9.34615	1.34058
Gorai.001G003500.1.A	2044	1927.17	47	1.3273
Gorai.001G003500.1.D	2044	1927.17	50	1.41202
Gorai.001G003600.1.A	2311	2194.17	4.36355	0.108233
Gorai.001G003600.1.D	2311	2194.17	5.23594	0.129872
Gorai.001G003700.1.A	2036	1919.17	134.557	3.81577
Gorai.001G003700.1.D	2036	1919.17	217.443	6.16628
Gorai.001G003800.1.A	1186	1069.17	4.53333	0.230761
Gorai.001G003800.1.D	1186	1069.17	12.4667	0.634592
Gorai.001G003900.1.A	1768	1651.17	0	0
Gorai.001G003900.1.D	1768	1651.17	0	0
Gorai.001G004000.1.A	2980	2863.17	150.128	2.85367
Gorai.001G004000.1.D	2980	2863.17	124.872	2.37361
Gorai.001G004100.1.A	1773	1656.17	0	0
Gorai.001G004100.1.D	1773	1656.17	0	0
Gorai.001G004200.1.A	1672	1555.17	114.665	4.01277
Gorai.001G004200.1.D	1672	1555.17	104.335	3.65126
Gorai.001G004300.1.A	1755	1638.17	0	0
Gorai.001G004300.1.D	1755	1638.17	0	0
Gorai.001G004400.1.A	1633	1516.17	0	0
Gorai.001G004400.1.D	1633	1516.17	8	0.287166
Gorai.001G004500.1.A	2100	1983.17	38.9714	1.06949
Gorai.001G004500.1.D	2100	1983.17	49.0286	1.34549
Gorai.001G004600.1.A	554	437.43	89	11.0732
Gorai.001G004600.1.D	554	437.43	0	0
Gorai.001G004700.1.A	773	656.167	0	0
Gorai.001G004700.1.D	773	656.167	0	0
Gorai.001G004800.1.A	1302	1185.17	22.825	1.04814
Gorai.001G004800.1.D	1302	1185.17	60.175	2.76329
Gorai.001G004900.1.A	694	577.286	281.647	26.5524
Gorai.001G004900.1.D	694	577.286	79.3529	7.48104
Gorai.001G005000.1.A	1167	1050.17	72.9189	3.77896
Gorai.001G005000.1.D	1167	1050.17	41.0811	2.12899
Gorai.001G005100.1.A	803	686.167	0	0
Gorai.001G005100.1.D	803	686.167	0	0
Gorai.001G005200.1.A	2688	2571.17	37.3333	0.790235
