target_id	length	eff_length	est_counts	tpm
Gorai.001G000100.1.A	299	191.564	1.55175	0.27618
Gorai.001G000100.1.D	299	191.564	8	1.42383
Gorai.001G000200.1.A	505	397.377	5.40015	0.463326
Gorai.001G000200.1.D	505	397.377	3.82987	0.328598
Gorai.001G000300.1.A	587	479.377	13.3469	0.949263
Gorai.001G000300.1.D	587	479.377	25.5177	1.81488
Gorai.001G000400.1.A	1443	1335.38	52.7143	1.34589
Gorai.001G000400.1.D	1443	1335.38	1.28571	0.0328265
Gorai.001G000500.1.A	983	875.377	67.3391	2.62275
Gorai.001G000500.1.D	983	875.377	53.6609	2.09
Gorai.001G000600.1.A	675	567.377	0	0
Gorai.001G000600.1.D	675	567.377	0	0
Gorai.001G000700.1.A	935	827.377	1	0.0412079
Gorai.001G000700.1.D	935	827.377	1	0.0412079
Gorai.001G000800.1.A	1784	1676.38	67.2707	1.36816
Gorai.001G000800.1.D	1784	1676.38	169.729	3.45199
Gorai.001G000900.1.A	1551	1443.38	822.184	19.4211
Gorai.001G000900.1.D	1551	1443.38	1032.82	24.3965
Gorai.001G001000.1.A	1974	1866.38	139.511	2.54855
Gorai.001G001000.1.D	1974	1866.38	163.489	2.98658
Gorai.001G001100.1.A	2591	2483.38	433.254	5.94818
Gorai.001G001100.1.D	2591	2483.38	382.746	5.25474
Gorai.001G001200.1.A	2440	2332.38	1952.1	28.5356
Gorai.001G001200.1.D	2440	2332.38	1736.9	25.3898
Gorai.001G001300.1.A	2275	2167.38	1578.7	24.8342
Gorai.001G001300.1.D	2275	2167.38	1412.3	22.2165
Gorai.001G001400.1.A	1869	1761.38	90.4455	1.75073
Gorai.001G001400.1.D	1869	1761.38	119.554	2.31418
Gorai.001G001500.1.A	1636	1528.38	267.244	5.96158
Gorai.001G001500.1.D	1636	1528.38	374.756	8.35992
Gorai.001G001600.1.A	2414	2306.38	419.619	6.2031
Gorai.001G001600.1.D	2414	2306.38	415.381	6.14045
Gorai.001G001700.1.A	621	513.377	0	0
Gorai.001G001700.1.D	621	513.377	0	0
Gorai.001G001800.1.A	1622	1514.38	140.4	3.16095
Gorai.001G001800.1.D	1622	1514.38	54.6	1.22926
Gorai.001G001900.1.A	1893	1785.38	35.2364	0.672892
Gorai.001G001900.1.D	1893	1785.38	21.7636	0.415609
Gorai.001G002000.1.A	2575	2467.38	597.525	8.25667
Gorai.001G002000.1.D	2575	2467.38	253.36	3.50095
Gorai.001G002100.1.A	1933	1825.38	1	0.018678
Gorai.001G002100.1.D	1933	1825.38	0	0
Gorai.001G002200.1.A	1511	1403.38	186.625	4.53398
Gorai.001G002200.1.D	1511	1403.38	317.375	7.71049
Gorai.001G002300.1.A	9038	8930.38	882.244	3.36824
Gorai.001G002300.1.D	9038	8930.38	1015.76	3.87796
Gorai.001G002400.1.A	1315	1207.38	719.001	20.3035
Gorai.001G002400.1.D	1315	1207.38	1031	29.1138
Gorai.001G002500.1.A	1371	1263.38	0	0
Gorai.001G002500.1.D	1371	1263.38	10	0.269868
Gorai.001G002600.1.A	1892	1784.38	2	0.0382144
Gorai.001G002600.1.D	1892	1784.38	0	0
Gorai.001G002700.1.A	3129	3021.38	116.171	1.31092
Gorai.001G002700.1.D	3129	3021.38	45.8289	0.517153
Gorai.001G002800.1.A	1758	1650.38	24.5333	0.506824
Gorai.001G002800.1.D	1758	1650.38	21.4667	0.443471
Gorai.001G002900.1.A	3057	2949.38	0	0
Gorai.001G002900.1.D	3057	2949.38	0	0
Gorai.001G003000.1.A	2943	2835.38	0	0
Gorai.001G003000.1.D	2943	2835.38	0	0
